template,story_id,source,condition,intent_label,outcome_label,mean_norm_blame,n
human_verbatim,YS2008-COFFEE-neutral,YS2008,neutral,innocent,no_harm,0.0,1
human_verbatim,YS2008-COFFEE-accidental,YS2008,accidental,innocent,harm,1.0,1
human_verbatim,YS2008-COFFEE-attempted,YS2008,attempted,guilty,no_harm,0.9999,1
human_verbatim,YS2008-COFFEE-intentional,YS2008,intentional,guilty,harm,1.0,1
human_verbatim,YS2008-YS2008_02-neutral,YS2008,neutral,innocent,no_harm,0.0,1
human_verbatim,YS2008-YS2008_02-accidental,YS2008,accidental,innocent,harm,1.0,1
human_verbatim,YS2008-YS2008_02-attempted,YS2008,attempted,guilty,no_harm,0.0043,1
human_verbatim,YS2008-YS2008_02-intentional,YS2008,intentional,guilty,harm,1.0,1
human_verbatim,YS2008-YS2008_03-neutral,YS2008,neutral,innocent,no_harm,0.0009,1
human_verbatim,YS2008-YS2008_03-accidental,YS2008,accidental,innocent,harm,1.0,1
human_verbatim,YS2008-YS2008_03-attempted,YS2008,attempted,guilty,no_harm,0.0105,1
human_verbatim,YS2008-YS2008_03-intentional,YS2008,intentional,guilty,harm,1.0,1
human_verbatim,YS2008-YS2008_04-neutral,YS2008,neutral,innocent,no_harm,0.0,1
human_verbatim,YS2008-YS2008_04-accidental,YS2008,accidental,innocent,harm,1.0,1
human_verbatim,YS2008-YS2008_04-attempted,YS2008,attempted,guilty,no_harm,0.2811,1
human_verbatim,YS2008-YS2008_04-intentional,YS2008,intentional,guilty,harm,1.0,1
human_verbatim,YS2008-YS2008_05-neutral,YS2008,neutral,innocent,no_harm,0.0,1
human_verbatim,YS2008-YS2008_05-accidental,YS2008,accidental,innocent,harm,0.9999,1
human_verbatim,YS2008-YS2008_05-attempted,YS2008,attempted,guilty,no_harm,0.5001,1
human_verbatim,YS2008-YS2008_05-intentional,YS2008,intentional,guilty,harm,0.9725,1
human_verbatim,YS2008-YS2008_06-neutral,YS2008,neutral,innocent,no_harm,0.0099,1
human_verbatim,YS2008-YS2008_06-accidental,YS2008,accidental,innocent,harm,1.0,1
human_verbatim,YS2008-YS2008_06-attempted,YS2008,attempted,guilty,no_harm,1.0,1
human_verbatim,YS2008-YS2008_06-intentional,YS2008,intentional,guilty,harm,1.0,1
human_verbatim,YS2008-YS2008_07-neutral,YS2008,neutral,innocent,no_harm,0.0,1
human_verbatim,YS2008-YS2008_07-accidental,YS2008,accidental,innocent,harm,1.0,1
human_verbatim,YS2008-YS2008_07-attempted,YS2008,attempted,guilty,no_harm,0.0021,1
