template,story_id,source,condition,intent_label,outcome_label,mean_norm_blame,n
human_verbatim,YS2008-COFFEE-neutral,YS2008,neutral,innocent,no_harm,0.1376,1
human_verbatim,YS2008-COFFEE-accidental,YS2008,accidental,innocent,harm,1.0,1
human_verbatim,YS2008-COFFEE-attempted,YS2008,attempted,guilty,no_harm,0.5282,1
human_verbatim,YS2008-COFFEE-intentional,YS2008,intentional,guilty,harm,1.0,1
human_verbatim,YS2008-YS2008_02-neutral,YS2008,neutral,innocent,no_harm,0.0012,1
human_verbatim,YS2008-YS2008_02-accidental,YS2008,accidental,innocent,harm,0.8869,1
human_verbatim,YS2008-YS2008_02-attempted,YS2008,attempted,guilty,no_harm,0.3859,1
human_verbatim,YS2008-YS2008_02-intentional,YS2008,intentional,guilty,harm,0.9494,1
human_verbatim,YS2008-YS2008_03-neutral,YS2008,neutral,innocent,no_harm,0.4901,1
human_verbatim,YS2008-YS2008_03-accidental,YS2008,accidental,innocent,harm,0.9971,1
human_verbatim,YS2008-YS2008_03-attempted,YS2008,attempted,guilty,no_harm,0.3463,1
human_verbatim,YS2008-YS2008_03-intentional,YS2008,intentional,guilty,harm,0.9945,1
human_verbatim,YS2008-YS2008_04-neutral,YS2008,neutral,innocent,no_harm,0.0075,1
human_verbatim,YS2008-YS2008_04-accidental,YS2008,accidental,innocent,harm,0.9817,1
human_verbatim,YS2008-YS2008_04-attempted,YS2008,attempted,guilty,no_harm,0.0102,1
human_verbatim,YS2008-YS2008_04-intentional,YS2008,intentional,guilty,harm,0.9526,1
human_verbatim,YS2008-YS2008_05-neutral,YS2008,neutral,innocent,no_harm,0.2228,1
human_verbatim,YS2008-YS2008_05-accidental,YS2008,accidental,innocent,harm,0.5693,1
human_verbatim,YS2008-YS2008_05-attempted,YS2008,attempted,guilty,no_harm,0.426,1
human_verbatim,YS2008-YS2008_05-intentional,YS2008,intentional,guilty,harm,0.5074,1
human_verbatim,YS2008-YS2008_06-neutral,YS2008,neutral,innocent,no_harm,0.3185,1
human_verbatim,YS2008-YS2008_06-accidental,YS2008,accidental,innocent,harm,1.0,1
human_verbatim,YS2008-YS2008_06-attempted,YS2008,attempted,guilty,no_harm,0.4938,1
human_verbatim,YS2008-YS2008_06-intentional,YS2008,intentional,guilty,harm,1.0,1
human_verbatim,YS2008-YS2008_07-neutral,YS2008,neutral,innocent,no_harm,0.106,1
human_verbatim,YS2008-YS2008_07-accidental,YS2008,accidental,innocent,harm,0.9998,1
human_verbatim,YS2008-YS2008_07-attempted,YS2008,attempted,guilty,no_harm,0.3075,1
human_verbatim,YS2008-YS2008_07-intentional,YS2008,intentional,guilty,harm,1.0,1
human_verbatim,YS2008-YS2008_08-neutral,YS2008,neutral,innocent,no_harm,0.0683,1
human_verbatim,YS2008-YS2008_08-accidental,YS2008,accidental,innocent,harm,0.9995,1
human_verbatim,YS2008-YS2008_08-attempted,YS2008,attempted,guilty,no_harm,0.4997,1
human_verbatim,YS2008-YS2008_08-intentional,YS2008,intentional,guilty,harm,0.979,1
human_verbatim,YS2008-ASTHMA-neutral,YS2008,neutral,innocent,no_harm,0.4575,1
