template,story_id,source,condition,intent_label,outcome_label,mean_norm_blame,n
human_verbatim,YS2008-COFFEE-neutral,YS2008,neutral,innocent,no_harm,0.5598,1
human_verbatim,YS2008-COFFEE-accidental,YS2008,accidental,innocent,harm,0.5815,1
human_verbatim,YS2008-COFFEE-attempted,YS2008,attempted,guilty,no_harm,0.5445,1
human_verbatim,YS2008-COFFEE-intentional,YS2008,intentional,guilty,harm,0.5764,1
human_verbatim,YS2008-YS2008_02-neutral,YS2008,neutral,innocent,no_harm,0.5324,1
human_verbatim,YS2008-YS2008_02-accidental,YS2008,accidental,innocent,harm,0.5747,1
human_verbatim,YS2008-YS2008_02-attempted,YS2008,attempted,guilty,no_harm,0.5187,1
human_verbatim,YS2008-YS2008_02-intentional,YS2008,intentional,guilty,harm,0.5731,1
human_verbatim,YS2008-YS2008_03-neutral,YS2008,neutral,innocent,no_harm,0.5537,1
human_verbatim,YS2008-YS2008_03-accidental,YS2008,accidental,innocent,harm,0.5604,1
human_verbatim,YS2008-YS2008_03-attempted,YS2008,attempted,guilty,no_harm,0.547,1
human_verbatim,YS2008-YS2008_03-intentional,YS2008,intentional,guilty,harm,0.5671,1
human_verbatim,YS2008-YS2008_04-neutral,YS2008,neutral,innocent,no_harm,0.5644,1
human_verbatim,YS2008-YS2008_04-accidental,YS2008,accidental,innocent,harm,0.5779,1
human_verbatim,YS2008-YS2008_04-attempted,YS2008,attempted,guilty,no_harm,0.5577,1
human_verbatim,YS2008-YS2008_04-intentional,YS2008,intentional,guilty,harm,0.5813,1
human_verbatim,YS2008-YS2008_05-neutral,YS2008,neutral,innocent,no_harm,0.5771,1
human_verbatim,YS2008-YS2008_05-accidental,YS2008,accidental,innocent,harm,0.597,1
human_verbatim,YS2008-YS2008_05-attempted,YS2008,attempted,guilty,no_harm,0.584,1
human_verbatim,YS2008-YS2008_05-intentional,YS2008,intentional,guilty,harm,0.6019,1
human_verbatim,YS2008-YS2008_06-neutral,YS2008,neutral,innocent,no_harm,0.5338,1
human_verbatim,YS2008-YS2008_06-accidental,YS2008,accidental,innocent,harm,0.5758,1
human_verbatim,YS2008-YS2008_06-attempted,YS2008,attempted,guilty,no_harm,0.5439,1
human_verbatim,YS2008-YS2008_06-intentional,YS2008,intentional,guilty,harm,0.5755,1
human_verbatim,YS2008-YS2008_07-neutral,YS2008,neutral,innocent,no_harm,0.5258,1
human_verbatim,YS2008-YS2008_07-accidental,YS2008,accidental,innocent,harm,0.585,1
human_verbatim,YS2008-YS2008_07-attempted,YS2008,attempted,guilty,no_harm,0.5052,1
human_verbatim,YS2008-YS2008_07-intentional,YS2008,intentional,guilty,harm,0.5866,1
human_verbatim,YS2008-YS2008_08-neutral,YS2008,neutral,innocent,no_harm,0.5508,1
human_verbatim,YS2008-YS2008_08-accidental,YS2008,accidental,innocent,harm,0.5858,1
human_verbatim,YS2008-YS2008_08-attempted,YS2008,attempted,guilty,no_harm,0.5469,1
human_verbatim,YS2008-YS2008_08-intentional,YS2008,intentional,guilty,harm,0.5783,1
human_verbatim,YS2008-ASTHMA-neutral,YS2008,neutral,innocent,no_harm,0.5288,1
human_verbatim,YS2008-ASTHMA-accidental,YS2008,accidental,innocent,harm,0.5415,1
human_verbatim,YS2008-ASTHMA-attempted,YS2008,attempted,guilty,no_harm,0.5305,1
human_verbatim,YS2008-ASTHMA-intentional,YS2008,intentional,guilty,harm,0.5464,1
human_verbatim,YS2008-YS2008_10-neutral,YS2008,neutral,innocent,no_harm,0.4813,1
human_verbatim,YS2008-YS2008_10-accidental,YS2008,accidental,innocent,harm,0.4949,1
human_verbatim,YS2008-YS2008_10-attempted,YS2008,attempted,guilty,no_harm,0.4644,1
human_verbatim,YS2008-YS2008_10-intentional,YS2008,intentional,guilty,harm,0.483,1
human_verbatim,YS2008-YS2008_11-neutral,YS2008,neutral,innocent,no_harm,0.5172,1
human_verbatim,YS2008-YS2008_11-accidental,YS2008,accidental,innocent,harm,0.5451,1
human_verbatim,YS2008-YS2008_11-attempted,YS2008,attempted,guilty,no_harm,0.5103,1
human_verbatim,YS2008-YS2008_11-intentional,YS2008,intentional,guilty,harm,0.5191,1
human_verbatim,YS2008-YS2008_12-neutral,YS2008,neutral,innocent,no_harm,0.5411,1
human_verbatim,YS2008-YS2008_12-accidental,YS2008,accidental,innocent,harm,0.5749,1
human_verbatim,YS2008-YS2008_12-attempted,YS2008,attempted,guilty,no_harm,0.5426,1
human_verbatim,YS2008-YS2008_12-intentional,YS2008,intentional,guilty,harm,0.5749,1
human_verbatim,YS2008-YS2008_13-neutral,YS2008,neutral,innocent,no_harm,0.542,1
