template,story_id,source,condition,intent_label,outcome_label,mean_norm_blame,n
acceptable7,YS2008-ALARM-accidental,YS2008,accidental,innocent,harm,0.6562,1
acceptable7,YS2008-ALARM-attempted,YS2008,attempted,guilty,no_harm,0.4896,1
acceptable7,YS2008-ALARM-intentional,YS2008,intentional,guilty,harm,0.5977,1
acceptable7,YS2008-ALARM-neutral,YS2008,neutral,innocent,no_harm,0.4376,1
acceptable7,YS2008-ASTHMA-accidental,YS2008,accidental,innocent,harm,0.2183,1
acceptable7,YS2008-ASTHMA-attempted,YS2008,attempted,guilty,no_harm,0.6603,1
acceptable7,YS2008-ASTHMA-intentional,YS2008,intentional,guilty,harm,0.2636,1
acceptable7,YS2008-ASTHMA-neutral,YS2008,neutral,innocent,no_harm,0.5701,1
acceptable7,YS2008-BOUNCY BALL-accidental,YS2008,accidental,innocent,harm,0.5174,1
acceptable7,YS2008-BOUNCY BALL-attempted,YS2008,attempted,guilty,no_harm,0.3762,1
acceptable7,YS2008-BOUNCY BALL-intentional,YS2008,intentional,guilty,harm,0.4462,1
acceptable7,YS2008-BOUNCY BALL-neutral,YS2008,neutral,innocent,no_harm,0.3106,1
acceptable7,YS2008-CHAIRLIFT-accidental,YS2008,accidental,innocent,harm,0.8153,1
acceptable7,YS2008-CHAIRLIFT-attempted,YS2008,attempted,guilty,no_harm,0.7584,1
acceptable7,YS2008-CHAIRLIFT-intentional,YS2008,intentional,guilty,harm,0.8605,1
acceptable7,YS2008-CHAIRLIFT-neutral,YS2008,neutral,innocent,no_harm,0.3138,1
acceptable7,YS2008-COFFEE-accidental,YS2008,accidental,innocent,harm,0.304,1
acceptable7,YS2008-COFFEE-attempted,YS2008,attempted,guilty,no_harm,0.7951,1
acceptable7,YS2008-COFFEE-intentional,YS2008,intentional,guilty,harm,0.3858,1
acceptable7,YS2008-COFFEE-neutral,YS2008,neutral,innocent,no_harm,0.559,1
acceptable7,YS2008-CPR-accidental,YS2008,accidental,innocent,harm,0.4787,1
acceptable7,YS2008-CPR-attempted,YS2008,attempted,guilty,no_harm,0.9048,1
acceptable7,YS2008-CPR-intentional,YS2008,intentional,guilty,harm,0.5493,1
acceptable7,YS2008-CPR-neutral,YS2008,neutral,innocent,no_harm,0.8293,1
acceptable7,YS2008-FUMIGATION-accidental,YS2008,accidental,innocent,harm,0.7763,1
acceptable7,YS2008-FUMIGATION-attempted,YS2008,attempted,guilty,no_harm,0.9167,1
acceptable7,YS2008-FUMIGATION-intentional,YS2008,intentional,guilty,harm,0.797,1
acceptable7,YS2008-FUMIGATION-neutral,YS2008,neutral,innocent,no_harm,0.8159,1
acceptable7,YS2008-MALARIA POND-accidental,YS2008,accidental,innocent,harm,0.5013,1
acceptable7,YS2008-MALARIA POND-attempted,YS2008,attempted,guilty,no_harm,0.5086,1
acceptable7,YS2008-MALARIA POND-intentional,YS2008,intentional,guilty,harm,0.4655,1
acceptable7,YS2008-MALARIA POND-neutral,YS2008,neutral,innocent,no_harm,0.3406,1
acceptable7,YS2008-RABIES-accidental,YS2008,accidental,innocent,harm,0.6993,1
acceptable7,YS2008-RABIES-attempted,YS2008,attempted,guilty,no_harm,0.9845,1
acceptable7,YS2008-RABIES-intentional,YS2008,intentional,guilty,harm,0.7028,1
acceptable7,YS2008-RABIES-neutral,YS2008,neutral,innocent,no_harm,0.2383,1
acceptable7,YS2008-SEATBELT-accidental,YS2008,accidental,innocent,harm,0.541,1
acceptable7,YS2008-SEATBELT-attempted,YS2008,attempted,guilty,no_harm,0.6423,1
acceptable7,YS2008-SEATBELT-intentional,YS2008,intentional,guilty,harm,0.5521,1
acceptable7,YS2008-SEATBELT-neutral,YS2008,neutral,innocent,no_harm,0.6652,1
acceptable7,YS2008-SPINACH-accidental,YS2008,accidental,innocent,harm,0.34,1
acceptable7,YS2008-SPINACH-attempted,YS2008,attempted,guilty,no_harm,0.5899,1
acceptable7,YS2008-SPINACH-intentional,YS2008,intentional,guilty,harm,0.2253,1
acceptable7,YS2008-SPINACH-neutral,YS2008,neutral,innocent,no_harm,0.4887,1
acceptable7,YS2008-SUSHI-accidental,YS2008,accidental,innocent,harm,0.5684,1
acceptable7,YS2008-SUSHI-attempted,YS2008,attempted,guilty,no_harm,0.7792,1
acceptable7,YS2008-SUSHI-intentional,YS2008,intentional,guilty,harm,0.5528,1
acceptable7,YS2008-SUSHI-neutral,YS2008,neutral,innocent,no_harm,0.2418,1
acceptable7,YS2008-TEENAGERS-accidental,YS2008,accidental,innocent,harm,0.5198,1
acceptable7,YS2008-TEENAGERS-attempted,YS2008,attempted,guilty,no_harm,0.6973,1
acceptable7,YS2008-TEENAGERS-intentional,YS2008,intentional,guilty,harm,0.5012,1
acceptable7,YS2008-TEENAGERS-neutral,YS2008,neutral,innocent,no_harm,0.4703,1
acceptable7,YS2008-TREE HOUSE-accidental,YS2008,accidental,innocent,harm,0.7488,1
acceptable7,YS2008-TREE HOUSE-attempted,YS2008,attempted,guilty,no_harm,0.5093,1
acceptable7,YS2008-TREE HOUSE-intentional,YS2008,intentional,guilty,harm,0.7752,1
acceptable7,YS2008-TREE HOUSE-neutral,YS2008,neutral,innocent,no_harm,0.4881,1
acceptable7,YS2008-YS2008_02-accidental,YS2008,accidental,innocent,harm,0.5464,1
acceptable7,YS2008-YS2008_02-attempted,YS2008,attempted,guilty,no_harm,0.5007,1
acceptable7,YS2008-YS2008_02-intentional,YS2008,intentional,guilty,harm,0.5302,1
acceptable7,YS2008-YS2008_02-neutral,YS2008,neutral,innocent,no_harm,0.438,1
acceptable7,YS2008-YS2008_03-accidental,YS2008,accidental,innocent,harm,0.6705,1
acceptable7,YS2008-YS2008_03-attempted,YS2008,attempted,guilty,no_harm,0.4723,1
acceptable7,YS2008-YS2008_03-intentional,YS2008,intentional,guilty,harm,0.6502,1
acceptable7,YS2008-YS2008_03-neutral,YS2008,neutral,innocent,no_harm,0.5539,1
acceptable7,YS2008-YS2008_04-accidental,YS2008,accidental,innocent,harm,0.5593,1
acceptable7,YS2008-YS2008_04-attempted,YS2008,attempted,guilty,no_harm,0.5655,1
acceptable7,YS2008-YS2008_04-intentional,YS2008,intentional,guilty,harm,0.5977,1
acceptable7,YS2008-YS2008_04-neutral,YS2008,neutral,innocent,no_harm,0.3779,1
acceptable7,YS2008-YS2008_05-accidental,YS2008,accidental,innocent,harm,0.6129,1
acceptable7,YS2008-YS2008_05-attempted,YS2008,attempted,guilty,no_harm,0.731,1
acceptable7,YS2008-YS2008_05-intentional,YS2008,intentional,guilty,harm,0.4481,1
acceptable7,YS2008-YS2008_05-neutral,YS2008,neutral,innocent,no_harm,0.5925,1
acceptable7,YS2008-YS2008_06-accidental,YS2008,accidental,innocent,harm,0.6749,1
acceptable7,YS2008-YS2008_06-attempted,YS2008,attempted,guilty,no_harm,0.7441,1
acceptable7,YS2008-YS2008_06-intentional,YS2008,intentional,guilty,harm,0.6855,1
acceptable7,YS2008-YS2008_06-neutral,YS2008,neutral,innocent,no_harm,0.5897,1
acceptable7,YS2008-YS2008_07-accidental,YS2008,accidental,innocent,harm,0.5421,1
acceptable7,YS2008-YS2008_07-attempted,YS2008,attempted,guilty,no_harm,0.7315,1
acceptable7,YS2008-YS2008_07-intentional,YS2008,intentional,guilty,harm,0.5191,1
acceptable7,YS2008-YS2008_07-neutral,YS2008,neutral,innocent,no_harm,0.5097,1
acceptable7,YS2008-YS2008_08-accidental,YS2008,accidental,innocent,harm,0.9417,1
acceptable7,YS2008-YS2008_08-attempted,YS2008,attempted,guilty,no_harm,0.8385,1
acceptable7,YS2008-YS2008_08-intentional,YS2008,intentional,guilty,harm,0.9363,1
acceptable7,YS2008-YS2008_08-neutral,YS2008,neutral,innocent,no_harm,0.3682,1
acceptable7,YS2008-YS2008_10-accidental,YS2008,accidental,innocent,harm,0.5083,1
acceptable7,YS2008-YS2008_10-attempted,YS2008,attempted,guilty,no_harm,0.6118,1
acceptable7,YS2008-YS2008_10-intentional,YS2008,intentional,guilty,harm,0.5187,1
acceptable7,YS2008-YS2008_10-neutral,YS2008,neutral,innocent,no_harm,0.4722,1
acceptable7,YS2008-YS2008_11-accidental,YS2008,accidental,innocent,harm,0.7239,1
acceptable7,YS2008-YS2008_11-attempted,YS2008,attempted,guilty,no_harm,0.8475,1
acceptable7,YS2008-YS2008_11-intentional,YS2008,intentional,guilty,harm,0.7759,1
acceptable7,YS2008-YS2008_11-neutral,YS2008,neutral,innocent,no_harm,0.3577,1
acceptable7,YS2008-YS2008_12-accidental,YS2008,accidental,innocent,harm,0.6436,1
