template,story_id,source,condition,intent_label,outcome_label,mean_norm_blame,n
human_verbatim,YS2008-COFFEE-neutral,YS2008,neutral,innocent,no_harm,0.4135,1
human_verbatim,YS2008-COFFEE-accidental,YS2008,accidental,innocent,harm,0.4944,1
human_verbatim,YS2008-COFFEE-attempted,YS2008,attempted,guilty,no_harm,0.4349,1
human_verbatim,YS2008-COFFEE-intentional,YS2008,intentional,guilty,harm,0.5023,1
human_verbatim,YS2008-YS2008_02-neutral,YS2008,neutral,innocent,no_harm,0.3837,1
human_verbatim,YS2008-YS2008_02-accidental,YS2008,accidental,innocent,harm,0.4777,1
human_verbatim,YS2008-YS2008_02-attempted,YS2008,attempted,guilty,no_harm,0.4072,1
human_verbatim,YS2008-YS2008_02-intentional,YS2008,intentional,guilty,harm,0.4809,1
human_verbatim,YS2008-YS2008_03-neutral,YS2008,neutral,innocent,no_harm,0.3874,1
human_verbatim,YS2008-YS2008_03-accidental,YS2008,accidental,innocent,harm,0.5188,1
human_verbatim,YS2008-YS2008_03-attempted,YS2008,attempted,guilty,no_harm,0.4075,1
human_verbatim,YS2008-YS2008_03-intentional,YS2008,intentional,guilty,harm,0.5259,1
human_verbatim,YS2008-YS2008_04-neutral,YS2008,neutral,innocent,no_harm,0.4363,1
human_verbatim,YS2008-YS2008_04-accidental,YS2008,accidental,innocent,harm,0.5191,1
human_verbatim,YS2008-YS2008_04-attempted,YS2008,attempted,guilty,no_harm,0.4574,1
human_verbatim,YS2008-YS2008_04-intentional,YS2008,intentional,guilty,harm,0.5231,1
human_verbatim,YS2008-YS2008_05-neutral,YS2008,neutral,innocent,no_harm,0.4126,1
human_verbatim,YS2008-YS2008_05-accidental,YS2008,accidental,innocent,harm,0.4905,1
human_verbatim,YS2008-YS2008_05-attempted,YS2008,attempted,guilty,no_harm,0.443,1
human_verbatim,YS2008-YS2008_05-intentional,YS2008,intentional,guilty,harm,0.4917,1
human_verbatim,YS2008-YS2008_06-neutral,YS2008,neutral,innocent,no_harm,0.4097,1
human_verbatim,YS2008-YS2008_06-accidental,YS2008,accidental,innocent,harm,0.4873,1
human_verbatim,YS2008-YS2008_06-attempted,YS2008,attempted,guilty,no_harm,0.4281,1
human_verbatim,YS2008-YS2008_06-intentional,YS2008,intentional,guilty,harm,0.4885,1
human_verbatim,YS2008-YS2008_07-neutral,YS2008,neutral,innocent,no_harm,0.4614,1
human_verbatim,YS2008-YS2008_07-accidental,YS2008,accidental,innocent,harm,0.5375,1
human_verbatim,YS2008-YS2008_07-attempted,YS2008,attempted,guilty,no_harm,0.4907,1
human_verbatim,YS2008-YS2008_07-intentional,YS2008,intentional,guilty,harm,0.5382,1
human_verbatim,YS2008-YS2008_08-neutral,YS2008,neutral,innocent,no_harm,0.4467,1
human_verbatim,YS2008-YS2008_08-accidental,YS2008,accidental,innocent,harm,0.4948,1
human_verbatim,YS2008-YS2008_08-attempted,YS2008,attempted,guilty,no_harm,0.4569,1
human_verbatim,YS2008-YS2008_08-intentional,YS2008,intentional,guilty,harm,0.5043,1
human_verbatim,YS2008-ASTHMA-neutral,YS2008,neutral,innocent,no_harm,0.4676,1
human_verbatim,YS2008-ASTHMA-accidental,YS2008,accidental,innocent,harm,0.4835,1
human_verbatim,YS2008-ASTHMA-attempted,YS2008,attempted,guilty,no_harm,0.4741,1
human_verbatim,YS2008-ASTHMA-intentional,YS2008,intentional,guilty,harm,0.4789,1
human_verbatim,YS2008-YS2008_10-neutral,YS2008,neutral,innocent,no_harm,0.4096,1
human_verbatim,YS2008-YS2008_10-accidental,YS2008,accidental,innocent,harm,0.5065,1
human_verbatim,YS2008-YS2008_10-attempted,YS2008,attempted,guilty,no_harm,0.4298,1
human_verbatim,YS2008-YS2008_10-intentional,YS2008,intentional,guilty,harm,0.5163,1
human_verbatim,YS2008-YS2008_11-neutral,YS2008,neutral,innocent,no_harm,0.3924,1
human_verbatim,YS2008-YS2008_11-accidental,YS2008,accidental,innocent,harm,0.4889,1
human_verbatim,YS2008-YS2008_11-attempted,YS2008,attempted,guilty,no_harm,0.4051,1
human_verbatim,YS2008-YS2008_11-intentional,YS2008,intentional,guilty,harm,0.4955,1
human_verbatim,YS2008-YS2008_12-neutral,YS2008,neutral,innocent,no_harm,0.4159,1
human_verbatim,YS2008-YS2008_12-accidental,YS2008,accidental,innocent,harm,0.4589,1
human_verbatim,YS2008-YS2008_12-attempted,YS2008,attempted,guilty,no_harm,0.43,1
human_verbatim,YS2008-YS2008_12-intentional,YS2008,intentional,guilty,harm,0.4632,1
human_verbatim,YS2008-YS2008_13-neutral,YS2008,neutral,innocent,no_harm,0.4064,1
human_verbatim,YS2008-YS2008_13-accidental,YS2008,accidental,innocent,harm,0.5278,1
human_verbatim,YS2008-YS2008_13-attempted,YS2008,attempted,guilty,no_harm,0.4065,1
human_verbatim,YS2008-YS2008_13-intentional,YS2008,intentional,guilty,harm,0.5266,1
human_verbatim,YS2008-YS2008_14-neutral,YS2008,neutral,innocent,no_harm,0.452,1
human_verbatim,YS2008-YS2008_14-accidental,YS2008,accidental,innocent,harm,0.5155,1
human_verbatim,YS2008-YS2008_14-attempted,YS2008,attempted,guilty,no_harm,0.4478,1
human_verbatim,YS2008-YS2008_14-intentional,YS2008,intentional,guilty,harm,0.5175,1
human_verbatim,YS2008-YS2008_15-neutral,YS2008,neutral,innocent,no_harm,0.4436,1
human_verbatim,YS2008-YS2008_15-accidental,YS2008,accidental,innocent,harm,0.5054,1
human_verbatim,YS2008-YS2008_15-attempted,YS2008,attempted,guilty,no_harm,0.4539,1
human_verbatim,YS2008-YS2008_15-intentional,YS2008,intentional,guilty,harm,0.5021,1
human_verbatim,YS2008-YS2008_16-neutral,YS2008,neutral,innocent,no_harm,0.3994,1
human_verbatim,YS2008-YS2008_16-accidental,YS2008,accidental,innocent,harm,0.4768,1
human_verbatim,YS2008-YS2008_16-attempted,YS2008,attempted,guilty,no_harm,0.421,1
human_verbatim,YS2008-YS2008_16-intentional,YS2008,intentional,guilty,harm,0.4855,1
human_verbatim,YS2008-YS2008_17-neutral,YS2008,neutral,innocent,no_harm,0.403,1
human_verbatim,YS2008-YS2008_17-accidental,YS2008,accidental,innocent,harm,0.4978,1
human_verbatim,YS2008-YS2008_17-attempted,YS2008,attempted,guilty,no_harm,0.4142,1
human_verbatim,YS2008-YS2008_17-intentional,YS2008,intentional,guilty,harm,0.5022,1
human_verbatim,YS2008-YS2008_18-neutral,YS2008,neutral,innocent,no_harm,0.4593,1
human_verbatim,YS2008-YS2008_18-accidental,YS2008,accidental,innocent,harm,0.5041,1
human_verbatim,YS2008-YS2008_18-attempted,YS2008,attempted,guilty,no_harm,0.4722,1
human_verbatim,YS2008-YS2008_18-intentional,YS2008,intentional,guilty,harm,0.5051,1
human_verbatim,YS2008-YS2008_19-neutral,YS2008,neutral,innocent,no_harm,0.4295,1
human_verbatim,YS2008-YS2008_19-accidental,YS2008,accidental,innocent,harm,0.4814,1
human_verbatim,YS2008-YS2008_19-attempted,YS2008,attempted,guilty,no_harm,0.4602,1
human_verbatim,YS2008-YS2008_19-intentional,YS2008,intentional,guilty,harm,0.4937,1
human_verbatim,YS2008-YS2008_20-neutral,YS2008,neutral,innocent,no_harm,0.4211,1
human_verbatim,YS2008-YS2008_20-accidental,YS2008,accidental,innocent,harm,0.4514,1
human_verbatim,YS2008-YS2008_20-attempted,YS2008,attempted,guilty,no_harm,0.4274,1
human_verbatim,YS2008-YS2008_20-intentional,YS2008,intentional,guilty,harm,0.4517,1
human_verbatim,YS2008-YS2008_21-neutral,YS2008,neutral,innocent,no_harm,0.4458,1
human_verbatim,YS2008-YS2008_21-accidental,YS2008,accidental,innocent,harm,0.4854,1
human_verbatim,YS2008-YS2008_21-attempted,YS2008,attempted,guilty,no_harm,0.4536,1
human_verbatim,YS2008-YS2008_21-intentional,YS2008,intentional,guilty,harm,0.4857,1
human_verbatim,YS2008-YS2008_22-neutral,YS2008,neutral,innocent,no_harm,0.4057,1
human_verbatim,YS2008-YS2008_22-accidental,YS2008,accidental,innocent,harm,0.4923,1
human_verbatim,YS2008-YS2008_22-attempted,YS2008,attempted,guilty,no_harm,0.4044,1
human_verbatim,YS2008-YS2008_22-intentional,YS2008,intentional,guilty,harm,0.4846,1
human_verbatim,YS2008-CHAIRLIFT-neutral,YS2008,neutral,innocent,no_harm,0.4193,1
human_verbatim,YS2008-CHAIRLIFT-accidental,YS2008,accidental,innocent,harm,0.5119,1
human_verbatim,YS2008-CHAIRLIFT-attempted,YS2008,attempted,guilty,no_harm,0.4361,1
human_verbatim,YS2008-CHAIRLIFT-intentional,YS2008,intentional,guilty,harm,0.516,1
human_verbatim,YS2008-YS2008_24-neutral,YS2008,neutral,innocent,no_harm,0.42,1
human_verbatim,YS2008-YS2008_24-accidental,YS2008,accidental,innocent,harm,0.5109,1
human_verbatim,YS2008-YS2008_24-attempted,YS2008,attempted,guilty,no_harm,0.4328,1
human_verbatim,YS2008-YS2008_24-intentional,YS2008,intentional,guilty,harm,0.5277,1
human_verbatim,YS2008-MALARIA POND-neutral,YS2008,neutral,innocent,no_harm,0.4202,1
human_verbatim,YS2008-MALARIA POND-accidental,YS2008,accidental,innocent,harm,0.4902,1
human_verbatim,YS2008-MALARIA POND-attempted,YS2008,attempted,guilty,no_harm,0.4415,1
human_verbatim,YS2008-MALARIA POND-intentional,YS2008,intentional,guilty,harm,0.4978,1
human_verbatim,YS2008-YS2008_26-neutral,YS2008,neutral,innocent,no_harm,0.4317,1
human_verbatim,YS2008-YS2008_26-accidental,YS2008,accidental,innocent,harm,0.5135,1
human_verbatim,YS2008-YS2008_26-attempted,YS2008,attempted,guilty,no_harm,0.4308,1
human_verbatim,YS2008-YS2008_26-intentional,YS2008,intentional,guilty,harm,0.5092,1
human_verbatim,YS2008-SPINACH-neutral,YS2008,neutral,innocent,no_harm,0.4252,1
human_verbatim,YS2008-SPINACH-accidental,YS2008,accidental,innocent,harm,0.4759,1
human_verbatim,YS2008-SPINACH-attempted,YS2008,attempted,guilty,no_harm,0.4366,1
human_verbatim,YS2008-SPINACH-intentional,YS2008,intentional,guilty,harm,0.4779,1
human_verbatim,YS2008-YS2008_28-neutral,YS2008,neutral,innocent,no_harm,0.3765,1
human_verbatim,YS2008-YS2008_28-accidental,YS2008,accidental,innocent,harm,0.5022,1
human_verbatim,YS2008-YS2008_28-attempted,YS2008,attempted,guilty,no_harm,0.3887,1
human_verbatim,YS2008-YS2008_28-intentional,YS2008,intentional,guilty,harm,0.5043,1
human_verbatim,YS2008-ALARM-neutral,YS2008,neutral,innocent,no_harm,0.4494,1
human_verbatim,YS2008-ALARM-accidental,YS2008,accidental,innocent,harm,0.5066,1
human_verbatim,YS2008-ALARM-attempted,YS2008,attempted,guilty,no_harm,0.4432,1
human_verbatim,YS2008-ALARM-intentional,YS2008,intentional,guilty,harm,0.5067,1
human_verbatim,YS2008-YS2008_30-neutral,YS2008,neutral,innocent,no_harm,0.4298,1
human_verbatim,YS2008-YS2008_30-accidental,YS2008,accidental,innocent,harm,0.5063,1
human_verbatim,YS2008-YS2008_30-attempted,YS2008,attempted,guilty,no_harm,0.4408,1
human_verbatim,YS2008-YS2008_30-intentional,YS2008,intentional,guilty,harm,0.5032,1
human_verbatim,YS2008-ZOO-neutral,YS2008,neutral,innocent,no_harm,0.3837,1
human_verbatim,YS2008-ZOO-accidental,YS2008,accidental,innocent,harm,0.5056,1
human_verbatim,YS2008-ZOO-attempted,YS2008,attempted,guilty,no_harm,0.3986,1
human_verbatim,YS2008-ZOO-intentional,YS2008,intentional,guilty,harm,0.5078,1
human_verbatim,YS2008-YS2008_32-neutral,YS2008,neutral,innocent,no_harm,0.4167,1
human_verbatim,YS2008-YS2008_32-accidental,YS2008,accidental,innocent,harm,0.5128,1
human_verbatim,YS2008-YS2008_32-attempted,YS2008,attempted,guilty,no_harm,0.432,1
human_verbatim,YS2008-YS2008_32-intentional,YS2008,intentional,guilty,harm,0.5175,1
human_verbatim,YS2008-SUSHI-neutral,YS2008,neutral,innocent,no_harm,0.3982,1
human_verbatim,YS2008-SUSHI-accidental,YS2008,accidental,innocent,harm,0.4814,1
human_verbatim,YS2008-SUSHI-attempted,YS2008,attempted,guilty,no_harm,0.4259,1
human_verbatim,YS2008-SUSHI-intentional,YS2008,intentional,guilty,harm,0.487,1
human_verbatim,YS2008-YS2008_34-neutral,YS2008,neutral,innocent,no_harm,0.4077,1
human_verbatim,YS2008-YS2008_34-accidental,YS2008,accidental,innocent,harm,0.5032,1
human_verbatim,YS2008-YS2008_34-attempted,YS2008,attempted,guilty,no_harm,0.4155,1
human_verbatim,YS2008-YS2008_34-intentional,YS2008,intentional,guilty,harm,0.5011,1
human_verbatim,YS2008-FUMIGATION-neutral,YS2008,neutral,innocent,no_harm,0.428,1
human_verbatim,YS2008-FUMIGATION-accidental,YS2008,accidental,innocent,harm,0.4755,1
human_verbatim,YS2008-FUMIGATION-attempted,YS2008,attempted,guilty,no_harm,0.4321,1
human_verbatim,YS2008-FUMIGATION-intentional,YS2008,intentional,guilty,harm,0.4795,1
human_verbatim,YS2008-YS2008_36-neutral,YS2008,neutral,innocent,no_harm,0.4347,1
human_verbatim,YS2008-YS2008_36-accidental,YS2008,accidental,innocent,harm,0.4937,1
human_verbatim,YS2008-YS2008_36-attempted,YS2008,attempted,guilty,no_harm,0.4433,1
human_verbatim,YS2008-YS2008_36-intentional,YS2008,intentional,guilty,harm,0.5064,1
human_verbatim,YS2008-BOUNCY BALL-neutral,YS2008,neutral,innocent,no_harm,0.3966,1
human_verbatim,YS2008-BOUNCY BALL-accidental,YS2008,accidental,innocent,harm,0.4828,1
human_verbatim,YS2008-BOUNCY BALL-attempted,YS2008,attempted,guilty,no_harm,0.4025,1
human_verbatim,YS2008-BOUNCY BALL-intentional,YS2008,intentional,guilty,harm,0.4853,1
human_verbatim,YS2008-YS2008_38-neutral,YS2008,neutral,innocent,no_harm,0.4369,1
human_verbatim,YS2008-YS2008_38-accidental,YS2008,accidental,innocent,harm,0.4948,1
human_verbatim,YS2008-YS2008_38-attempted,YS2008,attempted,guilty,no_harm,0.4602,1
human_verbatim,YS2008-YS2008_38-intentional,YS2008,intentional,guilty,harm,0.5063,1
human_verbatim,YS2008-RABIES-neutral,YS2008,neutral,innocent,no_harm,0.4329,1
human_verbatim,YS2008-RABIES-accidental,YS2008,accidental,innocent,harm,0.4955,1
human_verbatim,YS2008-RABIES-attempted,YS2008,attempted,guilty,no_harm,0.4588,1
human_verbatim,YS2008-RABIES-intentional,YS2008,intentional,guilty,harm,0.5011,1
human_verbatim,YS2008-YS2008_40-neutral,YS2008,neutral,innocent,no_harm,0.3996,1
human_verbatim,YS2008-YS2008_40-accidental,YS2008,accidental,innocent,harm,0.4867,1
human_verbatim,YS2008-YS2008_40-attempted,YS2008,attempted,guilty,no_harm,0.4191,1
human_verbatim,YS2008-YS2008_40-intentional,YS2008,intentional,guilty,harm,0.4949,1
human_verbatim,YS2008-TREE HOUSE-neutral,YS2008,neutral,innocent,no_harm,0.4454,1
human_verbatim,YS2008-TREE HOUSE-accidental,YS2008,accidental,innocent,harm,0.5132,1
human_verbatim,YS2008-TREE HOUSE-attempted,YS2008,attempted,guilty,no_harm,0.4395,1
human_verbatim,YS2008-TREE HOUSE-intentional,YS2008,intentional,guilty,harm,0.5162,1
human_verbatim,YS2008-YS2008_42-neutral,YS2008,neutral,innocent,no_harm,0.4596,1
human_verbatim,YS2008-YS2008_42-accidental,YS2008,accidental,innocent,harm,0.5379,1
human_verbatim,YS2008-YS2008_42-attempted,YS2008,attempted,guilty,no_harm,0.4717,1
human_verbatim,YS2008-YS2008_42-intentional,YS2008,intentional,guilty,harm,0.5412,1
human_verbatim,YS2008-CPR-neutral,YS2008,neutral,innocent,no_harm,0.4715,1
human_verbatim,YS2008-CPR-accidental,YS2008,accidental,innocent,harm,0.4836,1
human_verbatim,YS2008-CPR-attempted,YS2008,attempted,guilty,no_harm,0.4607,1
human_verbatim,YS2008-CPR-intentional,YS2008,intentional,guilty,harm,0.4896,1
human_verbatim,YS2008-YS2008_44-neutral,YS2008,neutral,innocent,no_harm,0.4185,1
human_verbatim,YS2008-YS2008_44-accidental,YS2008,accidental,innocent,harm,0.4934,1
human_verbatim,YS2008-YS2008_44-attempted,YS2008,attempted,guilty,no_harm,0.427,1
human_verbatim,YS2008-YS2008_44-intentional,YS2008,intentional,guilty,harm,0.4913,1
human_verbatim,YS2008-SEATBELT-neutral,YS2008,neutral,innocent,no_harm,0.4396,1
human_verbatim,YS2008-SEATBELT-accidental,YS2008,accidental,innocent,harm,0.5,1
human_verbatim,YS2008-SEATBELT-attempted,YS2008,attempted,guilty,no_harm,0.4494,1
human_verbatim,YS2008-SEATBELT-intentional,YS2008,intentional,guilty,harm,0.4979,1
human_verbatim,YS2008-YS2008_46-neutral,YS2008,neutral,innocent,no_harm,0.4043,1
human_verbatim,YS2008-YS2008_46-accidental,YS2008,accidental,innocent,harm,0.499,1
human_verbatim,YS2008-YS2008_46-attempted,YS2008,attempted,guilty,no_harm,0.4182,1
human_verbatim,YS2008-YS2008_46-intentional,YS2008,intentional,guilty,harm,0.4898,1
human_verbatim,YS2008-TEENAGERS-neutral,YS2008,neutral,innocent,no_harm,0.4329,1
human_verbatim,YS2008-TEENAGERS-accidental,YS2008,accidental,innocent,harm,0.5066,1
human_verbatim,YS2008-TEENAGERS-attempted,YS2008,attempted,guilty,no_harm,0.4449,1
human_verbatim,YS2008-TEENAGERS-intentional,YS2008,intentional,guilty,harm,0.514,1
human_verbatim,YS2008-YS2008_48-neutral,YS2008,neutral,innocent,no_harm,0.4196,1
human_verbatim,YS2008-YS2008_48-accidental,YS2008,accidental,innocent,harm,0.4788,1
human_verbatim,YS2008-YS2008_48-attempted,YS2008,attempted,guilty,no_harm,0.4176,1
human_verbatim,YS2008-YS2008_48-intentional,YS2008,intentional,guilty,harm,0.4891,1
human_verbatim,YS2009-YS2009_01-neutral,YS2009,neutral,innocent,no_harm,0.3829,1
human_verbatim,YS2009-YS2009_01-accidental,YS2009,accidental,innocent,harm,0.3762,1
human_verbatim,YS2009-YS2009_01-attempted,YS2009,attempted,guilty,no_harm,0.3692,1
human_verbatim,YS2009-YS2009_01-intentional,YS2009,intentional,guilty,harm,0.3844,1
human_verbatim,YS2009-YS2009_02-neutral,YS2009,neutral,innocent,no_harm,0.3798,1
human_verbatim,YS2009-YS2009_02-accidental,YS2009,accidental,innocent,harm,0.4021,1
human_verbatim,YS2009-YS2009_02-attempted,YS2009,attempted,guilty,no_harm,0.3863,1
human_verbatim,YS2009-YS2009_02-intentional,YS2009,intentional,guilty,harm,0.3936,1
human_verbatim,YS2009-YS2009_03-neutral,YS2009,neutral,innocent,no_harm,0.3885,1
human_verbatim,YS2009-YS2009_03-accidental,YS2009,accidental,innocent,harm,0.4023,1
