template,story_id,source,condition,intent_label,outcome_label,mean_norm_blame,n
acceptable7,YS2008-ALARM-accidental,YS2008,accidental,innocent,harm,0.7228,1
acceptable7,YS2008-ALARM-attempted,YS2008,attempted,guilty,no_harm,0.4685,1
acceptable7,YS2008-ALARM-intentional,YS2008,intentional,guilty,harm,0.694,1
acceptable7,YS2008-ALARM-neutral,YS2008,neutral,innocent,no_harm,0.296,1
acceptable7,YS2008-ASTHMA-accidental,YS2008,accidental,innocent,harm,0.7832,1
acceptable7,YS2008-ASTHMA-attempted,YS2008,attempted,guilty,no_harm,0.478,1
acceptable7,YS2008-ASTHMA-intentional,YS2008,intentional,guilty,harm,0.6889,1
acceptable7,YS2008-ASTHMA-neutral,YS2008,neutral,innocent,no_harm,0.0057,1
acceptable7,YS2008-BOUNCY BALL-accidental,YS2008,accidental,innocent,harm,0.671,1
acceptable7,YS2008-BOUNCY BALL-attempted,YS2008,attempted,guilty,no_harm,0.1193,1
acceptable7,YS2008-BOUNCY BALL-intentional,YS2008,intentional,guilty,harm,0.6804,1
acceptable7,YS2008-BOUNCY BALL-neutral,YS2008,neutral,innocent,no_harm,0.3333,1
acceptable7,YS2008-CHAIRLIFT-accidental,YS2008,accidental,innocent,harm,0.9972,1
acceptable7,YS2008-CHAIRLIFT-attempted,YS2008,attempted,guilty,no_harm,0.5169,1
acceptable7,YS2008-CHAIRLIFT-intentional,YS2008,intentional,guilty,harm,0.9986,1
acceptable7,YS2008-CHAIRLIFT-neutral,YS2008,neutral,innocent,no_harm,0.0,1
acceptable7,YS2008-COFFEE-accidental,YS2008,accidental,innocent,harm,0.7121,1
acceptable7,YS2008-COFFEE-attempted,YS2008,attempted,guilty,no_harm,0.5214,1
acceptable7,YS2008-COFFEE-intentional,YS2008,intentional,guilty,harm,0.8728,1
acceptable7,YS2008-COFFEE-neutral,YS2008,neutral,innocent,no_harm,0.3021,1
acceptable7,YS2008-CPR-accidental,YS2008,accidental,innocent,harm,0.6671,1
acceptable7,YS2008-CPR-attempted,YS2008,attempted,guilty,no_harm,0.9325,1
acceptable7,YS2008-CPR-intentional,YS2008,intentional,guilty,harm,0.6836,1
acceptable7,YS2008-CPR-neutral,YS2008,neutral,innocent,no_harm,0.5642,1
acceptable7,YS2008-FUMIGATION-accidental,YS2008,accidental,innocent,harm,0.6675,1
acceptable7,YS2008-FUMIGATION-attempted,YS2008,attempted,guilty,no_harm,0.7608,1
acceptable7,YS2008-FUMIGATION-intentional,YS2008,intentional,guilty,harm,0.667,1
acceptable7,YS2008-FUMIGATION-neutral,YS2008,neutral,innocent,no_harm,0.1267,1
acceptable7,YS2008-MALARIA POND-accidental,YS2008,accidental,innocent,harm,0.6697,1
acceptable7,YS2008-MALARIA POND-attempted,YS2008,attempted,guilty,no_harm,0.153,1
acceptable7,YS2008-MALARIA POND-intentional,YS2008,intentional,guilty,harm,0.6783,1
acceptable7,YS2008-MALARIA POND-neutral,YS2008,neutral,innocent,no_harm,0.0,1
acceptable7,YS2008-RABIES-accidental,YS2008,accidental,innocent,harm,0.9467,1
acceptable7,YS2008-RABIES-attempted,YS2008,attempted,guilty,no_harm,0.9871,1
acceptable7,YS2008-RABIES-intentional,YS2008,intentional,guilty,harm,0.9867,1
acceptable7,YS2008-RABIES-neutral,YS2008,neutral,innocent,no_harm,0.0,1
acceptable7,YS2008-SEATBELT-accidental,YS2008,accidental,innocent,harm,0.5864,1
acceptable7,YS2008-SEATBELT-attempted,YS2008,attempted,guilty,no_harm,0.5065,1
acceptable7,YS2008-SEATBELT-intentional,YS2008,intentional,guilty,harm,0.5773,1
acceptable7,YS2008-SEATBELT-neutral,YS2008,neutral,innocent,no_harm,0.4311,1
acceptable7,YS2008-SPINACH-accidental,YS2008,accidental,innocent,harm,0.6669,1
acceptable7,YS2008-SPINACH-attempted,YS2008,attempted,guilty,no_harm,0.3786,1
acceptable7,YS2008-SPINACH-intentional,YS2008,intentional,guilty,harm,0.6679,1
acceptable7,YS2008-SPINACH-neutral,YS2008,neutral,innocent,no_harm,0.3415,1
acceptable7,YS2008-SUSHI-accidental,YS2008,accidental,innocent,harm,0.6833,1
acceptable7,YS2008-SUSHI-attempted,YS2008,attempted,guilty,no_harm,0.5105,1
acceptable7,YS2008-SUSHI-intentional,YS2008,intentional,guilty,harm,0.7472,1
acceptable7,YS2008-SUSHI-neutral,YS2008,neutral,innocent,no_harm,0.0,1
acceptable7,YS2008-TEENAGERS-accidental,YS2008,accidental,innocent,harm,0.6707,1
acceptable7,YS2008-TEENAGERS-attempted,YS2008,attempted,guilty,no_harm,0.4356,1
acceptable7,YS2008-TEENAGERS-intentional,YS2008,intentional,guilty,harm,0.6686,1
