model,template,sample,story_id,source,condition,intent_label,outcome_label,raw_rating,norm_rating
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-COFFEE-neutral,YS2008,neutral,innocent,no_harm,2.1738,0.4131
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-COFFEE-accidental,YS2008,accidental,innocent,harm,1.8589,0.5705
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-COFFEE-attempted,YS2008,attempted,guilty,no_harm,2.1324,0.4338
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-COFFEE-intentional,YS2008,intentional,guilty,harm,2.009,0.4955
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_02-neutral,YS2008,neutral,innocent,no_harm,2.1735,0.4132
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_02-accidental,YS2008,accidental,innocent,harm,2.2088,0.3956
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_02-attempted,YS2008,attempted,guilty,no_harm,2.1521,0.4239
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_02-intentional,YS2008,intentional,guilty,harm,2.2677,0.3662
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_03-neutral,YS2008,neutral,innocent,no_harm,2.3034,0.3483
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_03-accidental,YS2008,accidental,innocent,harm,2.2119,0.3941
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_03-attempted,YS2008,attempted,guilty,no_harm,2.2327,0.3837
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_03-intentional,YS2008,intentional,guilty,harm,2.2513,0.3744
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_04-neutral,YS2008,neutral,innocent,no_harm,2.2868,0.3566
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_04-accidental,YS2008,accidental,innocent,harm,2.2392,0.3804
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_04-attempted,YS2008,attempted,guilty,no_harm,2.2651,0.3674
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_04-intentional,YS2008,intentional,guilty,harm,2.2915,0.3543
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_05-neutral,YS2008,neutral,innocent,no_harm,2.2241,0.388
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_05-accidental,YS2008,accidental,innocent,harm,2.0916,0.4542
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_05-attempted,YS2008,attempted,guilty,no_harm,2.2482,0.3759
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_05-intentional,YS2008,intentional,guilty,harm,2.1537,0.4232
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_06-neutral,YS2008,neutral,innocent,no_harm,2.2318,0.3841
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_06-accidental,YS2008,accidental,innocent,harm,1.8932,0.5534
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_06-attempted,YS2008,attempted,guilty,no_harm,2.2076,0.3962
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_06-intentional,YS2008,intentional,guilty,harm,1.9639,0.518
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_07-neutral,YS2008,neutral,innocent,no_harm,2.2256,0.3872
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_07-accidental,YS2008,accidental,innocent,harm,2.1269,0.4365
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_07-attempted,YS2008,attempted,guilty,no_harm,2.1609,0.4195
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_07-intentional,YS2008,intentional,guilty,harm,2.2148,0.3926
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_08-neutral,YS2008,neutral,innocent,no_harm,2.3262,0.3369
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_08-accidental,YS2008,accidental,innocent,harm,2.0658,0.4671
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_08-attempted,YS2008,attempted,guilty,no_harm,2.1962,0.4019
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_08-intentional,YS2008,intentional,guilty,harm,2.1804,0.4098
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-ASTHMA-neutral,YS2008,neutral,innocent,no_harm,2.1725,0.4138
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-ASTHMA-accidental,YS2008,accidental,innocent,harm,2.1537,0.4231
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-ASTHMA-attempted,YS2008,attempted,guilty,no_harm,2.1849,0.4075
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-ASTHMA-intentional,YS2008,intentional,guilty,harm,2.1355,0.4322
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_10-neutral,YS2008,neutral,innocent,no_harm,2.3665,0.3168
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_10-accidental,YS2008,accidental,innocent,harm,2.1264,0.4368
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_10-attempted,YS2008,attempted,guilty,no_harm,2.2526,0.3737
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_10-intentional,YS2008,intentional,guilty,harm,2.1428,0.4286
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_11-neutral,YS2008,neutral,innocent,no_harm,2.2783,0.3608
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_11-accidental,YS2008,accidental,innocent,harm,2.0782,0.4609
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_11-attempted,YS2008,attempted,guilty,no_harm,2.1954,0.4023
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_11-intentional,YS2008,intentional,guilty,harm,2.0937,0.4532
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_12-neutral,YS2008,neutral,innocent,no_harm,2.3764,0.3118
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_12-accidental,YS2008,accidental,innocent,harm,1.9935,0.5033
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_12-attempted,YS2008,attempted,guilty,no_harm,2.2246,0.3877
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_12-intentional,YS2008,intentional,guilty,harm,2.0033,0.4984
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_13-neutral,YS2008,neutral,innocent,no_harm,2.285,0.3575
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_13-accidental,YS2008,accidental,innocent,harm,2.194,0.403
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_13-attempted,YS2008,attempted,guilty,no_harm,2.2892,0.3554
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_13-intentional,YS2008,intentional,guilty,harm,2.2084,0.3958
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_14-neutral,YS2008,neutral,innocent,no_harm,2.1922,0.4039
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_14-accidental,YS2008,accidental,innocent,harm,1.9014,0.5493
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_14-attempted,YS2008,attempted,guilty,no_harm,2.1947,0.4027
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_14-intentional,YS2008,intentional,guilty,harm,1.9971,0.5015
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_15-neutral,YS2008,neutral,innocent,no_harm,2.3924,0.3038
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_15-accidental,YS2008,accidental,innocent,harm,1.9218,0.5391
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_15-attempted,YS2008,attempted,guilty,no_harm,2.3978,0.3011
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_15-intentional,YS2008,intentional,guilty,harm,2.0778,0.4611
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_16-neutral,YS2008,neutral,innocent,no_harm,2.1162,0.4419
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_16-accidental,YS2008,accidental,innocent,harm,1.7949,0.6026
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_16-attempted,YS2008,attempted,guilty,no_harm,2.0168,0.4916
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_16-intentional,YS2008,intentional,guilty,harm,1.7741,0.613
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_17-neutral,YS2008,neutral,innocent,no_harm,2.1541,0.423
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_17-accidental,YS2008,accidental,innocent,harm,2.1933,0.4033
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_17-attempted,YS2008,attempted,guilty,no_harm,2.1157,0.4421
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_17-intentional,YS2008,intentional,guilty,harm,2.1702,0.4149
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_18-neutral,YS2008,neutral,innocent,no_harm,2.231,0.3845
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_18-accidental,YS2008,accidental,innocent,harm,1.9971,0.5015
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_18-attempted,YS2008,attempted,guilty,no_harm,2.2926,0.3537
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_18-intentional,YS2008,intentional,guilty,harm,2.1062,0.4469
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_19-neutral,YS2008,neutral,innocent,no_harm,2.3729,0.3135
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_19-accidental,YS2008,accidental,innocent,harm,2.2547,0.3727
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_19-attempted,YS2008,attempted,guilty,no_harm,2.3966,0.3017
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_19-intentional,YS2008,intentional,guilty,harm,2.3199,0.3401
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_20-neutral,YS2008,neutral,innocent,no_harm,2.3065,0.3468
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_20-accidental,YS2008,accidental,innocent,harm,2.1399,0.4301
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_20-attempted,YS2008,attempted,guilty,no_harm,2.2966,0.3517
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_20-intentional,YS2008,intentional,guilty,harm,2.1811,0.4095
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_21-neutral,YS2008,neutral,innocent,no_harm,2.2965,0.3518
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_21-accidental,YS2008,accidental,innocent,harm,2.1205,0.4398
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_21-attempted,YS2008,attempted,guilty,no_harm,2.2091,0.3954
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_21-intentional,YS2008,intentional,guilty,harm,2.1653,0.4174
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_22-neutral,YS2008,neutral,innocent,no_harm,2.3359,0.332
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_22-accidental,YS2008,accidental,innocent,harm,1.9794,0.5103
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_22-attempted,YS2008,attempted,guilty,no_harm,2.2274,0.3863
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_22-intentional,YS2008,intentional,guilty,harm,1.9485,0.5258
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-CHAIRLIFT-neutral,YS2008,neutral,innocent,no_harm,2.4031,0.2985
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-CHAIRLIFT-accidental,YS2008,accidental,innocent,harm,2.2547,0.3726
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-CHAIRLIFT-attempted,YS2008,attempted,guilty,no_harm,2.2949,0.3525
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-CHAIRLIFT-intentional,YS2008,intentional,guilty,harm,2.2531,0.3735
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_24-neutral,YS2008,neutral,innocent,no_harm,2.2696,0.3652
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_24-accidental,YS2008,accidental,innocent,harm,2.0711,0.4645
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_24-attempted,YS2008,attempted,guilty,no_harm,2.2963,0.3518
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_24-intentional,YS2008,intentional,guilty,harm,2.0476,0.4762
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-MALARIA POND-neutral,YS2008,neutral,innocent,no_harm,2.3198,0.3401
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-MALARIA POND-accidental,YS2008,accidental,innocent,harm,2.1922,0.4039
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-MALARIA POND-attempted,YS2008,attempted,guilty,no_harm,2.3041,0.3479
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-MALARIA POND-intentional,YS2008,intentional,guilty,harm,2.2402,0.3799
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_26-neutral,YS2008,neutral,innocent,no_harm,2.4882,0.2559
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_26-accidental,YS2008,accidental,innocent,harm,2.3025,0.3488
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_26-attempted,YS2008,attempted,guilty,no_harm,2.3504,0.3248
Qwen/Qwen2.5-3B,human_verbatim,0,YS2008-YS2008_26-intentional,YS2008,intentional,guilty,harm,2.2867,0.3566
