template,story_id,source,condition,intent_label,outcome_label,mean_norm_blame,n
human_verbatim,YS2008-COFFEE-neutral,YS2008,neutral,innocent,no_harm,0.6874,1
human_verbatim,YS2008-COFFEE-accidental,YS2008,accidental,innocent,harm,0.884,1
human_verbatim,YS2008-COFFEE-attempted,YS2008,attempted,guilty,no_harm,0.7967,1
human_verbatim,YS2008-COFFEE-intentional,YS2008,intentional,guilty,harm,0.8627,1
human_verbatim,YS2008-YS2008_02-neutral,YS2008,neutral,innocent,no_harm,0.6423,1
human_verbatim,YS2008-YS2008_02-accidental,YS2008,accidental,innocent,harm,0.8461,1
human_verbatim,YS2008-YS2008_02-attempted,YS2008,attempted,guilty,no_harm,0.6797,1
human_verbatim,YS2008-YS2008_02-intentional,YS2008,intentional,guilty,harm,0.835,1
human_verbatim,YS2008-YS2008_03-neutral,YS2008,neutral,innocent,no_harm,0.6061,1
human_verbatim,YS2008-YS2008_03-accidental,YS2008,accidental,innocent,harm,0.8706,1
human_verbatim,YS2008-YS2008_03-attempted,YS2008,attempted,guilty,no_harm,0.6284,1
human_verbatim,YS2008-YS2008_03-intentional,YS2008,intentional,guilty,harm,0.8644,1
human_verbatim,YS2008-YS2008_04-neutral,YS2008,neutral,innocent,no_harm,0.6852,1
human_verbatim,YS2008-YS2008_04-accidental,YS2008,accidental,innocent,harm,0.8251,1
human_verbatim,YS2008-YS2008_04-attempted,YS2008,attempted,guilty,no_harm,0.7166,1
human_verbatim,YS2008-YS2008_04-intentional,YS2008,intentional,guilty,harm,0.7937,1
human_verbatim,YS2008-YS2008_05-neutral,YS2008,neutral,innocent,no_harm,0.6446,1
human_verbatim,YS2008-YS2008_05-accidental,YS2008,accidental,innocent,harm,0.8293,1
human_verbatim,YS2008-YS2008_05-attempted,YS2008,attempted,guilty,no_harm,0.6719,1
human_verbatim,YS2008-YS2008_05-intentional,YS2008,intentional,guilty,harm,0.8018,1
human_verbatim,YS2008-YS2008_06-neutral,YS2008,neutral,innocent,no_harm,0.6409,1
human_verbatim,YS2008-YS2008_06-accidental,YS2008,accidental,innocent,harm,0.9014,1
human_verbatim,YS2008-YS2008_06-attempted,YS2008,attempted,guilty,no_harm,0.7209,1
human_verbatim,YS2008-YS2008_06-intentional,YS2008,intentional,guilty,harm,0.8933,1
human_verbatim,YS2008-YS2008_07-neutral,YS2008,neutral,innocent,no_harm,0.6819,1
human_verbatim,YS2008-YS2008_07-accidental,YS2008,accidental,innocent,harm,0.8673,1
human_verbatim,YS2008-YS2008_07-attempted,YS2008,attempted,guilty,no_harm,0.799,1
human_verbatim,YS2008-YS2008_07-intentional,YS2008,intentional,guilty,harm,0.8638,1
human_verbatim,YS2008-YS2008_08-neutral,YS2008,neutral,innocent,no_harm,0.6282,1
human_verbatim,YS2008-YS2008_08-accidental,YS2008,accidental,innocent,harm,0.8871,1
human_verbatim,YS2008-YS2008_08-attempted,YS2008,attempted,guilty,no_harm,0.7476,1
human_verbatim,YS2008-YS2008_08-intentional,YS2008,intentional,guilty,harm,0.8452,1
human_verbatim,YS2008-ASTHMA-neutral,YS2008,neutral,innocent,no_harm,0.678,1
human_verbatim,YS2008-ASTHMA-accidental,YS2008,accidental,innocent,harm,0.8907,1
human_verbatim,YS2008-ASTHMA-attempted,YS2008,attempted,guilty,no_harm,0.7091,1
human_verbatim,YS2008-ASTHMA-intentional,YS2008,intentional,guilty,harm,0.855,1
human_verbatim,YS2008-YS2008_10-neutral,YS2008,neutral,innocent,no_harm,0.6004,1
human_verbatim,YS2008-YS2008_10-accidental,YS2008,accidental,innocent,harm,0.8993,1
human_verbatim,YS2008-YS2008_10-attempted,YS2008,attempted,guilty,no_harm,0.6775,1
human_verbatim,YS2008-YS2008_10-intentional,YS2008,intentional,guilty,harm,0.904,1
human_verbatim,YS2008-YS2008_11-neutral,YS2008,neutral,innocent,no_harm,0.6599,1
human_verbatim,YS2008-YS2008_11-accidental,YS2008,accidental,innocent,harm,0.8952,1
human_verbatim,YS2008-YS2008_11-attempted,YS2008,attempted,guilty,no_harm,0.6936,1
human_verbatim,YS2008-YS2008_11-intentional,YS2008,intentional,guilty,harm,0.8701,1
human_verbatim,YS2008-YS2008_12-neutral,YS2008,neutral,innocent,no_harm,0.5945,1
human_verbatim,YS2008-YS2008_12-accidental,YS2008,accidental,innocent,harm,0.8357,1
human_verbatim,YS2008-YS2008_12-attempted,YS2008,attempted,guilty,no_harm,0.6487,1
human_verbatim,YS2008-YS2008_12-intentional,YS2008,intentional,guilty,harm,0.8292,1
human_verbatim,YS2008-YS2008_13-neutral,YS2008,neutral,innocent,no_harm,0.6841,1
human_verbatim,YS2008-YS2008_13-accidental,YS2008,accidental,innocent,harm,0.8542,1
human_verbatim,YS2008-YS2008_13-attempted,YS2008,attempted,guilty,no_harm,0.6544,1
human_verbatim,YS2008-YS2008_13-intentional,YS2008,intentional,guilty,harm,0.8587,1
human_verbatim,YS2008-YS2008_14-neutral,YS2008,neutral,innocent,no_harm,0.6433,1
human_verbatim,YS2008-YS2008_14-accidental,YS2008,accidental,innocent,harm,0.8611,1
human_verbatim,YS2008-YS2008_14-attempted,YS2008,attempted,guilty,no_harm,0.6397,1
human_verbatim,YS2008-YS2008_14-intentional,YS2008,intentional,guilty,harm,0.8267,1
human_verbatim,YS2008-YS2008_15-neutral,YS2008,neutral,innocent,no_harm,0.6166,1
human_verbatim,YS2008-YS2008_15-accidental,YS2008,accidental,innocent,harm,0.7752,1
human_verbatim,YS2008-YS2008_15-attempted,YS2008,attempted,guilty,no_harm,0.6612,1
human_verbatim,YS2008-YS2008_15-intentional,YS2008,intentional,guilty,harm,0.7619,1
human_verbatim,YS2008-YS2008_16-neutral,YS2008,neutral,innocent,no_harm,0.6521,1
human_verbatim,YS2008-YS2008_16-accidental,YS2008,accidental,innocent,harm,0.8672,1
human_verbatim,YS2008-YS2008_16-attempted,YS2008,attempted,guilty,no_harm,0.7203,1
human_verbatim,YS2008-YS2008_16-intentional,YS2008,intentional,guilty,harm,0.8552,1
human_verbatim,YS2008-YS2008_17-neutral,YS2008,neutral,innocent,no_harm,0.7646,1
human_verbatim,YS2008-YS2008_17-accidental,YS2008,accidental,innocent,harm,0.8816,1
human_verbatim,YS2008-YS2008_17-attempted,YS2008,attempted,guilty,no_harm,0.7835,1
human_verbatim,YS2008-YS2008_17-intentional,YS2008,intentional,guilty,harm,0.8553,1
human_verbatim,YS2008-YS2008_18-neutral,YS2008,neutral,innocent,no_harm,0.6292,1
human_verbatim,YS2008-YS2008_18-accidental,YS2008,accidental,innocent,harm,0.8976,1
human_verbatim,YS2008-YS2008_18-attempted,YS2008,attempted,guilty,no_harm,0.7057,1
human_verbatim,YS2008-YS2008_18-intentional,YS2008,intentional,guilty,harm,0.8964,1
human_verbatim,YS2008-YS2008_19-neutral,YS2008,neutral,innocent,no_harm,0.5276,1
human_verbatim,YS2008-YS2008_19-accidental,YS2008,accidental,innocent,harm,0.7451,1
human_verbatim,YS2008-YS2008_19-attempted,YS2008,attempted,guilty,no_harm,0.6267,1
human_verbatim,YS2008-YS2008_19-intentional,YS2008,intentional,guilty,harm,0.7607,1
human_verbatim,YS2008-YS2008_20-neutral,YS2008,neutral,innocent,no_harm,0.6149,1
human_verbatim,YS2008-YS2008_20-accidental,YS2008,accidental,innocent,harm,0.8252,1
human_verbatim,YS2008-YS2008_20-attempted,YS2008,attempted,guilty,no_harm,0.6209,1
human_verbatim,YS2008-YS2008_20-intentional,YS2008,intentional,guilty,harm,0.8115,1
human_verbatim,YS2008-YS2008_21-neutral,YS2008,neutral,innocent,no_harm,0.6159,1
human_verbatim,YS2008-YS2008_21-accidental,YS2008,accidental,innocent,harm,0.8441,1
human_verbatim,YS2008-YS2008_21-attempted,YS2008,attempted,guilty,no_harm,0.6781,1
human_verbatim,YS2008-YS2008_21-intentional,YS2008,intentional,guilty,harm,0.8347,1
human_verbatim,YS2008-YS2008_22-neutral,YS2008,neutral,innocent,no_harm,0.6103,1
human_verbatim,YS2008-YS2008_22-accidental,YS2008,accidental,innocent,harm,0.944,1
human_verbatim,YS2008-YS2008_22-attempted,YS2008,attempted,guilty,no_harm,0.6779,1
human_verbatim,YS2008-YS2008_22-intentional,YS2008,intentional,guilty,harm,0.9429,1
human_verbatim,YS2008-CHAIRLIFT-neutral,YS2008,neutral,innocent,no_harm,0.612,1
human_verbatim,YS2008-CHAIRLIFT-accidental,YS2008,accidental,innocent,harm,0.8527,1
human_verbatim,YS2008-CHAIRLIFT-attempted,YS2008,attempted,guilty,no_harm,0.6844,1
human_verbatim,YS2008-CHAIRLIFT-intentional,YS2008,intentional,guilty,harm,0.8316,1
human_verbatim,YS2008-YS2008_24-neutral,YS2008,neutral,innocent,no_harm,0.6624,1
human_verbatim,YS2008-YS2008_24-accidental,YS2008,accidental,innocent,harm,0.9381,1
human_verbatim,YS2008-YS2008_24-attempted,YS2008,attempted,guilty,no_harm,0.7274,1
human_verbatim,YS2008-YS2008_24-intentional,YS2008,intentional,guilty,harm,0.9166,1
human_verbatim,YS2008-MALARIA POND-neutral,YS2008,neutral,innocent,no_harm,0.6194,1
human_verbatim,YS2008-MALARIA POND-accidental,YS2008,accidental,innocent,harm,0.8507,1
human_verbatim,YS2008-MALARIA POND-attempted,YS2008,attempted,guilty,no_harm,0.6084,1
human_verbatim,YS2008-MALARIA POND-intentional,YS2008,intentional,guilty,harm,0.8268,1
human_verbatim,YS2008-YS2008_26-neutral,YS2008,neutral,innocent,no_harm,0.6877,1
human_verbatim,YS2008-YS2008_26-accidental,YS2008,accidental,innocent,harm,0.7861,1
human_verbatim,YS2008-YS2008_26-attempted,YS2008,attempted,guilty,no_harm,0.717,1
human_verbatim,YS2008-YS2008_26-intentional,YS2008,intentional,guilty,harm,0.7302,1
human_verbatim,YS2008-SPINACH-neutral,YS2008,neutral,innocent,no_harm,0.6905,1
human_verbatim,YS2008-SPINACH-accidental,YS2008,accidental,innocent,harm,0.8098,1
human_verbatim,YS2008-SPINACH-attempted,YS2008,attempted,guilty,no_harm,0.6782,1
human_verbatim,YS2008-SPINACH-intentional,YS2008,intentional,guilty,harm,0.8179,1
human_verbatim,YS2008-YS2008_28-neutral,YS2008,neutral,innocent,no_harm,0.5869,1
human_verbatim,YS2008-YS2008_28-accidental,YS2008,accidental,innocent,harm,0.8756,1
human_verbatim,YS2008-YS2008_28-attempted,YS2008,attempted,guilty,no_harm,0.6182,1
human_verbatim,YS2008-YS2008_28-intentional,YS2008,intentional,guilty,harm,0.846,1
human_verbatim,YS2008-ALARM-neutral,YS2008,neutral,innocent,no_harm,0.6311,1
human_verbatim,YS2008-ALARM-accidental,YS2008,accidental,innocent,harm,0.8269,1
human_verbatim,YS2008-ALARM-attempted,YS2008,attempted,guilty,no_harm,0.6537,1
human_verbatim,YS2008-ALARM-intentional,YS2008,intentional,guilty,harm,0.8127,1
human_verbatim,YS2008-YS2008_30-neutral,YS2008,neutral,innocent,no_harm,0.6448,1
human_verbatim,YS2008-YS2008_30-accidental,YS2008,accidental,innocent,harm,0.8381,1
human_verbatim,YS2008-YS2008_30-attempted,YS2008,attempted,guilty,no_harm,0.6999,1
human_verbatim,YS2008-YS2008_30-intentional,YS2008,intentional,guilty,harm,0.8251,1
human_verbatim,YS2008-ZOO-neutral,YS2008,neutral,innocent,no_harm,0.6524,1
human_verbatim,YS2008-ZOO-accidental,YS2008,accidental,innocent,harm,0.8842,1
human_verbatim,YS2008-ZOO-attempted,YS2008,attempted,guilty,no_harm,0.6666,1
human_verbatim,YS2008-ZOO-intentional,YS2008,intentional,guilty,harm,0.872,1
human_verbatim,YS2008-YS2008_32-neutral,YS2008,neutral,innocent,no_harm,0.6587,1
human_verbatim,YS2008-YS2008_32-accidental,YS2008,accidental,innocent,harm,0.9091,1
human_verbatim,YS2008-YS2008_32-attempted,YS2008,attempted,guilty,no_harm,0.6681,1
human_verbatim,YS2008-YS2008_32-intentional,YS2008,intentional,guilty,harm,0.8785,1
