layer,target,cv_acc,chance
0,intent,0.738390804597701,0.5
0,outcome,0.8860919540229885,0.5167785234899329
1,intent,0.7451724137931035,0.5
1,outcome,0.8826436781609196,0.5167785234899329
2,intent,0.7481609195402299,0.5
2,outcome,0.912528735632184,0.5167785234899329
3,intent,0.7919540229885058,0.5
3,outcome,0.9226436781609195,0.5167785234899329
4,intent,0.7613793103448275,0.5
4,outcome,0.9226436781609195,0.5167785234899329
5,intent,0.7617241379310344,0.5
5,outcome,0.9260919540229885,0.5167785234899329
6,intent,0.8052873563218391,0.5
6,outcome,0.9159770114942528,0.5167785234899329
7,intent,0.778390804597701,0.5
7,outcome,0.9327586206896552,0.5167785234899329
8,intent,0.7850574712643679,0.5
8,outcome,0.949655172413793,0.5167785234899329
9,intent,0.8152873563218392,0.5
9,outcome,0.963103448275862,0.5167785234899329
10,intent,0.848735632183908,0.5
10,outcome,0.9832183908045977,0.5167785234899329
11,intent,0.8549425287356321,0.5
11,outcome,0.9698850574712642,0.5167785234899329
12,intent,0.8755172413793104,0.5
12,outcome,0.986551724137931,0.5167785234899329
13,intent,0.8926436781609194,0.5
13,outcome,0.976551724137931,0.5167785234899329
14,intent,0.9228735632183909,0.5
14,outcome,0.9766666666666666,0.5167785234899329
15,intent,0.9159770114942528,0.5
15,outcome,0.9733333333333334,0.5167785234899329
16,intent,0.9260919540229885,0.5
16,outcome,0.9833333333333332,0.5167785234899329
17,intent,0.9091954022988504,0.5
17,outcome,0.9833333333333332,0.5167785234899329
18,intent,0.8989655172413794,0.5
18,outcome,0.9733333333333334,0.5167785234899329
19,intent,0.8752873563218391,0.5
19,outcome,0.9698850574712642,0.5167785234899329
20,intent,0.8886206896551725,0.5
20,outcome,0.9665517241379311,0.5167785234899329
21,intent,0.8783908045977012,0.5
21,outcome,0.9598850574712644,0.5167785234899329
22,intent,0.8650574712643678,0.5
22,outcome,0.9532183908045976,0.5167785234899329
23,intent,0.8616091954022987,0.5
23,outcome,0.9598850574712644,0.5167785234899329
24,intent,0.8717241379310344,0.5
24,outcome,0.9394252873563218,0.5167785234899329
25,intent,0.86183908045977,0.5
25,outcome,0.939655172413793,0.5167785234899329
26,intent,0.8550574712643678,0.5
26,outcome,0.9362068965517242,0.5167785234899329
27,intent,0.8686206896551724,0.5
27,outcome,0.9394252873563218,0.5167785234899329
28,intent,0.8717241379310344,0.5
28,outcome,0.9294252873563218,0.5167785234899329
29,intent,0.86183908045977,0.5
29,outcome,0.9293103448275861,0.5167785234899329
30,intent,0.8381609195402298,0.5
30,outcome,0.9158620689655173,0.5167785234899329
31,intent,0.8214942528735631,0.5
31,outcome,0.922528735632184,0.5167785234899329
32,intent,0.811264367816092,0.5
32,outcome,0.9091954022988507,0.5167785234899329
