template,story_id,source,condition,intent_label,outcome_label,mean_norm_blame,n
acceptable7,YS2008-ALARM-accidental,YS2008,accidental,innocent,harm,0.2,1
acceptable7,YS2008-ALARM-attempted,YS2008,attempted,guilty,no_harm,0.2164,1
acceptable7,YS2008-ALARM-intentional,YS2008,intentional,guilty,harm,0.2059,1
acceptable7,YS2008-ALARM-neutral,YS2008,neutral,innocent,no_harm,0.2008,1
acceptable7,YS2008-ASTHMA-accidental,YS2008,accidental,innocent,harm,0.1702,1
acceptable7,YS2008-ASTHMA-attempted,YS2008,attempted,guilty,no_harm,0.1619,1
acceptable7,YS2008-ASTHMA-intentional,YS2008,intentional,guilty,harm,0.1674,1
acceptable7,YS2008-ASTHMA-neutral,YS2008,neutral,innocent,no_harm,0.1417,1
acceptable7,YS2008-BOUNCY BALL-accidental,YS2008,accidental,innocent,harm,0.2179,1
acceptable7,YS2008-BOUNCY BALL-attempted,YS2008,attempted,guilty,no_harm,0.2067,1
acceptable7,YS2008-BOUNCY BALL-intentional,YS2008,intentional,guilty,harm,0.2148,1
acceptable7,YS2008-BOUNCY BALL-neutral,YS2008,neutral,innocent,no_harm,0.1931,1
acceptable7,YS2008-CHAIRLIFT-accidental,YS2008,accidental,innocent,harm,0.2414,1
acceptable7,YS2008-CHAIRLIFT-attempted,YS2008,attempted,guilty,no_harm,0.1805,1
acceptable7,YS2008-CHAIRLIFT-intentional,YS2008,intentional,guilty,harm,0.2466,1
acceptable7,YS2008-CHAIRLIFT-neutral,YS2008,neutral,innocent,no_harm,0.1649,1
acceptable7,YS2008-COFFEE-accidental,YS2008,accidental,innocent,harm,0.2245,1
acceptable7,YS2008-COFFEE-attempted,YS2008,attempted,guilty,no_harm,0.2128,1
acceptable7,YS2008-COFFEE-intentional,YS2008,intentional,guilty,harm,0.2244,1
acceptable7,YS2008-COFFEE-neutral,YS2008,neutral,innocent,no_harm,0.206,1
acceptable7,YS2008-CPR-accidental,YS2008,accidental,innocent,harm,0.1436,1
acceptable7,YS2008-CPR-attempted,YS2008,attempted,guilty,no_harm,0.1753,1
acceptable7,YS2008-CPR-intentional,YS2008,intentional,guilty,harm,0.1588,1
acceptable7,YS2008-CPR-neutral,YS2008,neutral,innocent,no_harm,0.1632,1
acceptable7,YS2008-FUMIGATION-accidental,YS2008,accidental,innocent,harm,0.1917,1
acceptable7,YS2008-FUMIGATION-attempted,YS2008,attempted,guilty,no_harm,0.2256,1
acceptable7,YS2008-FUMIGATION-intentional,YS2008,intentional,guilty,harm,0.2064,1
acceptable7,YS2008-FUMIGATION-neutral,YS2008,neutral,innocent,no_harm,0.2085,1
acceptable7,YS2008-MALARIA POND-accidental,YS2008,accidental,innocent,harm,0.183,1
acceptable7,YS2008-MALARIA POND-attempted,YS2008,attempted,guilty,no_harm,0.207,1
acceptable7,YS2008-MALARIA POND-intentional,YS2008,intentional,guilty,harm,0.185,1
acceptable7,YS2008-MALARIA POND-neutral,YS2008,neutral,innocent,no_harm,0.1927,1
acceptable7,YS2008-RABIES-accidental,YS2008,accidental,innocent,harm,0.2615,1
acceptable7,YS2008-RABIES-attempted,YS2008,attempted,guilty,no_harm,0.2515,1
acceptable7,YS2008-RABIES-intentional,YS2008,intentional,guilty,harm,0.2527,1
acceptable7,YS2008-RABIES-neutral,YS2008,neutral,innocent,no_harm,0.2533,1
acceptable7,YS2008-SEATBELT-accidental,YS2008,accidental,innocent,harm,0.2249,1
acceptable7,YS2008-SEATBELT-attempted,YS2008,attempted,guilty,no_harm,0.2353,1
acceptable7,YS2008-SEATBELT-intentional,YS2008,intentional,guilty,harm,0.2283,1
acceptable7,YS2008-SEATBELT-neutral,YS2008,neutral,innocent,no_harm,0.2237,1
acceptable7,YS2008-SPINACH-accidental,YS2008,accidental,innocent,harm,0.171,1
acceptable7,YS2008-SPINACH-attempted,YS2008,attempted,guilty,no_harm,0.158,1
acceptable7,YS2008-SPINACH-intentional,YS2008,intentional,guilty,harm,0.181,1
acceptable7,YS2008-SPINACH-neutral,YS2008,neutral,innocent,no_harm,0.1667,1
acceptable7,YS2008-SUSHI-accidental,YS2008,accidental,innocent,harm,0.1891,1
