template,story_id,source,condition,intent_label,outcome_label,mean_norm_blame,n
acceptable7,YS2008-ALARM-accidental,YS2008,accidental,innocent,harm,0.2071,1
acceptable7,YS2008-ALARM-attempted,YS2008,attempted,guilty,no_harm,0.2343,1
acceptable7,YS2008-ALARM-intentional,YS2008,intentional,guilty,harm,0.21,1
acceptable7,YS2008-ALARM-neutral,YS2008,neutral,innocent,no_harm,0.216,1
acceptable7,YS2008-ASTHMA-accidental,YS2008,accidental,innocent,harm,0.219,1
acceptable7,YS2008-ASTHMA-attempted,YS2008,attempted,guilty,no_harm,0.234,1
acceptable7,YS2008-ASTHMA-intentional,YS2008,intentional,guilty,harm,0.2286,1
acceptable7,YS2008-ASTHMA-neutral,YS2008,neutral,innocent,no_harm,0.2134,1
acceptable7,YS2008-BAR-accidental,YS2008,accidental,innocent,harm,0.2149,1
acceptable7,YS2008-BAR-attempted,YS2008,attempted,guilty,no_harm,0.2263,1
acceptable7,YS2008-BAR-intentional,YS2008,intentional,guilty,harm,0.2296,1
acceptable7,YS2008-BAR-neutral,YS2008,neutral,innocent,no_harm,0.193,1
acceptable7,YS2008-BIKE-accidental,YS2008,accidental,innocent,harm,0.201,1
acceptable7,YS2008-BIKE-attempted,YS2008,attempted,guilty,no_harm,0.1929,1
acceptable7,YS2008-BIKE-intentional,YS2008,intentional,guilty,harm,0.216,1
acceptable7,YS2008-BIKE-neutral,YS2008,neutral,innocent,no_harm,0.1983,1
acceptable7,YS2008-BOUNCY BALL-accidental,YS2008,accidental,innocent,harm,0.1772,1
acceptable7,YS2008-BOUNCY BALL-attempted,YS2008,attempted,guilty,no_harm,0.1639,1
acceptable7,YS2008-BOUNCY BALL-intentional,YS2008,intentional,guilty,harm,0.1813,1
acceptable7,YS2008-BOUNCY BALL-neutral,YS2008,neutral,innocent,no_harm,0.1586,1
acceptable7,YS2008-BRIDGE-accidental,YS2008,accidental,innocent,harm,0.2417,1
acceptable7,YS2008-BRIDGE-attempted,YS2008,attempted,guilty,no_harm,0.2418,1
acceptable7,YS2008-BRIDGE-intentional,YS2008,intentional,guilty,harm,0.2534,1
acceptable7,YS2008-BRIDGE-neutral,YS2008,neutral,innocent,no_harm,0.2215,1
acceptable7,YS2008-CAYO-accidental,YS2008,accidental,innocent,harm,0.1999,1
acceptable7,YS2008-CAYO-attempted,YS2008,attempted,guilty,no_harm,0.2364,1
acceptable7,YS2008-CAYO-intentional,YS2008,intentional,guilty,harm,0.1942,1
acceptable7,YS2008-CAYO-neutral,YS2008,neutral,innocent,no_harm,0.2434,1
acceptable7,YS2008-CHAIRLIFT-accidental,YS2008,accidental,innocent,harm,0.21,1
acceptable7,YS2008-CHAIRLIFT-attempted,YS2008,attempted,guilty,no_harm,0.2244,1
acceptable7,YS2008-CHAIRLIFT-intentional,YS2008,intentional,guilty,harm,0.2295,1
acceptable7,YS2008-CHAIRLIFT-neutral,YS2008,neutral,innocent,no_harm,0.1898,1
acceptable7,YS2008-COFFEE-accidental,YS2008,accidental,innocent,harm,0.2168,1
acceptable7,YS2008-COFFEE-attempted,YS2008,attempted,guilty,no_harm,0.2025,1
acceptable7,YS2008-COFFEE-intentional,YS2008,intentional,guilty,harm,0.2008,1
acceptable7,YS2008-COFFEE-neutral,YS2008,neutral,innocent,no_harm,0.202,1
acceptable7,YS2008-CPR-accidental,YS2008,accidental,innocent,harm,0.183,1
acceptable7,YS2008-CPR-attempted,YS2008,attempted,guilty,no_harm,0.1809,1
acceptable7,YS2008-CPR-intentional,YS2008,intentional,guilty,harm,0.2037,1
acceptable7,YS2008-CPR-neutral,YS2008,neutral,innocent,no_harm,0.1622,1
acceptable7,YS2008-FRAT-accidental,YS2008,accidental,innocent,harm,0.2255,1
acceptable7,YS2008-FRAT-attempted,YS2008,attempted,guilty,no_harm,0.2254,1
acceptable7,YS2008-FRAT-intentional,YS2008,intentional,guilty,harm,0.2317,1
acceptable7,YS2008-FRAT-neutral,YS2008,neutral,innocent,no_harm,0.2278,1
acceptable7,YS2008-FUMIGATION-accidental,YS2008,accidental,innocent,harm,0.2144,1
acceptable7,YS2008-FUMIGATION-attempted,YS2008,attempted,guilty,no_harm,0.2165,1
acceptable7,YS2008-FUMIGATION-intentional,YS2008,intentional,guilty,harm,0.2104,1
acceptable7,YS2008-FUMIGATION-neutral,YS2008,neutral,innocent,no_harm,0.211,1
acceptable7,YS2008-HAM-accidental,YS2008,accidental,innocent,harm,0.2415,1
acceptable7,YS2008-HAM-attempted,YS2008,attempted,guilty,no_harm,0.2169,1
acceptable7,YS2008-HAM-intentional,YS2008,intentional,guilty,harm,0.2404,1
acceptable7,YS2008-HAM-neutral,YS2008,neutral,innocent,no_harm,0.2229,1
acceptable7,YS2008-HARNESS-accidental,YS2008,accidental,innocent,harm,0.2279,1
acceptable7,YS2008-HARNESS-attempted,YS2008,attempted,guilty,no_harm,0.231,1
acceptable7,YS2008-HARNESS-intentional,YS2008,intentional,guilty,harm,0.2259,1
acceptable7,YS2008-HARNESS-neutral,YS2008,neutral,innocent,no_harm,0.23,1
acceptable7,YS2008-HUNT-accidental,YS2008,accidental,innocent,harm,0.2425,1
acceptable7,YS2008-HUNT-attempted,YS2008,attempted,guilty,no_harm,0.2626,1
acceptable7,YS2008-HUNT-intentional,YS2008,intentional,guilty,harm,0.2231,1
acceptable7,YS2008-HUNT-neutral,YS2008,neutral,innocent,no_harm,0.2639,1
acceptable7,YS2008-IGLOO-accidental,YS2008,accidental,innocent,harm,0.1468,1
acceptable7,YS2008-IGLOO-attempted,YS2008,attempted,guilty,no_harm,0.1625,1
acceptable7,YS2008-IGLOO-intentional,YS2008,intentional,guilty,harm,0.1584,1
acceptable7,YS2008-IGLOO-neutral,YS2008,neutral,innocent,no_harm,0.164,1
acceptable7,YS2008-IRON-accidental,YS2008,accidental,innocent,harm,0.257,1
acceptable7,YS2008-IRON-attempted,YS2008,attempted,guilty,no_harm,0.1896,1
acceptable7,YS2008-IRON-intentional,YS2008,intentional,guilty,harm,0.2562,1
acceptable7,YS2008-IRON-neutral,YS2008,neutral,innocent,no_harm,0.1887,1
acceptable7,YS2008-JELLYFISH-accidental,YS2008,accidental,innocent,harm,0.2325,1
acceptable7,YS2008-JELLYFISH-attempted,YS2008,attempted,guilty,no_harm,0.2167,1
acceptable7,YS2008-JELLYFISH-intentional,YS2008,intentional,guilty,harm,0.233,1
acceptable7,YS2008-JELLYFISH-neutral,YS2008,neutral,innocent,no_harm,0.1915,1
acceptable7,YS2008-LAB-accidental,YS2008,accidental,innocent,harm,0.2285,1
acceptable7,YS2008-LAB-attempted,YS2008,attempted,guilty,no_harm,0.1942,1
acceptable7,YS2008-LAB-intentional,YS2008,intentional,guilty,harm,0.2265,1
acceptable7,YS2008-LAB-neutral,YS2008,neutral,innocent,no_harm,0.1892,1
acceptable7,YS2008-LAPTOP-accidental,YS2008,accidental,innocent,harm,0.2345,1
acceptable7,YS2008-LAPTOP-attempted,YS2008,attempted,guilty,no_harm,0.2014,1
acceptable7,YS2008-LAPTOP-intentional,YS2008,intentional,guilty,harm,0.2403,1
