template,story_id,source,condition,intent_label,outcome_label,mean_norm_blame,n
acceptable7,YS2008-ALARM-accidental,YS2008,accidental,innocent,harm,0.7162,1
acceptable7,YS2008-ALARM-attempted,YS2008,attempted,guilty,no_harm,0.6724,1
acceptable7,YS2008-ALARM-intentional,YS2008,intentional,guilty,harm,0.7251,1
acceptable7,YS2008-ALARM-neutral,YS2008,neutral,innocent,no_harm,0.6902,1
acceptable7,YS2008-ASTHMA-accidental,YS2008,accidental,innocent,harm,0.8,1
acceptable7,YS2008-ASTHMA-attempted,YS2008,attempted,guilty,no_harm,0.6874,1
acceptable7,YS2008-ASTHMA-intentional,YS2008,intentional,guilty,harm,0.7506,1
acceptable7,YS2008-ASTHMA-neutral,YS2008,neutral,innocent,no_harm,0.7074,1
acceptable7,YS2008-BAR-accidental,YS2008,accidental,innocent,harm,0.7385,1
acceptable7,YS2008-BAR-attempted,YS2008,attempted,guilty,no_harm,0.6691,1
acceptable7,YS2008-BAR-intentional,YS2008,intentional,guilty,harm,0.7549,1
acceptable7,YS2008-BAR-neutral,YS2008,neutral,innocent,no_harm,0.6612,1
acceptable7,YS2008-BIKE-accidental,YS2008,accidental,innocent,harm,0.8244,1
acceptable7,YS2008-BIKE-attempted,YS2008,attempted,guilty,no_harm,0.7948,1
acceptable7,YS2008-BIKE-intentional,YS2008,intentional,guilty,harm,0.8005,1
acceptable7,YS2008-BIKE-neutral,YS2008,neutral,innocent,no_harm,0.7863,1
acceptable7,YS2008-BOUNCY BALL-accidental,YS2008,accidental,innocent,harm,0.7615,1
acceptable7,YS2008-BOUNCY BALL-attempted,YS2008,attempted,guilty,no_harm,0.6788,1
acceptable7,YS2008-BOUNCY BALL-intentional,YS2008,intentional,guilty,harm,0.7499,1
acceptable7,YS2008-BOUNCY BALL-neutral,YS2008,neutral,innocent,no_harm,0.6555,1
acceptable7,YS2008-BRIDGE-accidental,YS2008,accidental,innocent,harm,0.8231,1
acceptable7,YS2008-BRIDGE-attempted,YS2008,attempted,guilty,no_harm,0.6935,1
acceptable7,YS2008-BRIDGE-intentional,YS2008,intentional,guilty,harm,0.8152,1
acceptable7,YS2008-BRIDGE-neutral,YS2008,neutral,innocent,no_harm,0.7044,1
acceptable7,YS2008-CAYO-accidental,YS2008,accidental,innocent,harm,0.769,1
acceptable7,YS2008-CAYO-attempted,YS2008,attempted,guilty,no_harm,0.7094,1
acceptable7,YS2008-CAYO-intentional,YS2008,intentional,guilty,harm,0.7686,1
acceptable7,YS2008-CAYO-neutral,YS2008,neutral,innocent,no_harm,0.7117,1
acceptable7,YS2008-CHAIRLIFT-accidental,YS2008,accidental,innocent,harm,0.8372,1
acceptable7,YS2008-CHAIRLIFT-attempted,YS2008,attempted,guilty,no_harm,0.7433,1
acceptable7,YS2008-CHAIRLIFT-intentional,YS2008,intentional,guilty,harm,0.8157,1
acceptable7,YS2008-CHAIRLIFT-neutral,YS2008,neutral,innocent,no_harm,0.65,1
acceptable7,YS2008-COFFEE-accidental,YS2008,accidental,innocent,harm,0.8508,1
acceptable7,YS2008-COFFEE-attempted,YS2008,attempted,guilty,no_harm,0.7278,1
acceptable7,YS2008-COFFEE-intentional,YS2008,intentional,guilty,harm,0.8301,1
acceptable7,YS2008-COFFEE-neutral,YS2008,neutral,innocent,no_harm,0.7147,1
acceptable7,YS2008-CPR-accidental,YS2008,accidental,innocent,harm,0.7701,1
acceptable7,YS2008-CPR-attempted,YS2008,attempted,guilty,no_harm,0.6813,1
acceptable7,YS2008-CPR-intentional,YS2008,intentional,guilty,harm,0.7455,1
acceptable7,YS2008-CPR-neutral,YS2008,neutral,innocent,no_harm,0.6873,1
acceptable7,YS2008-FRAT-accidental,YS2008,accidental,innocent,harm,0.7459,1
acceptable7,YS2008-FRAT-attempted,YS2008,attempted,guilty,no_harm,0.7065,1
acceptable7,YS2008-FRAT-intentional,YS2008,intentional,guilty,harm,0.7566,1
acceptable7,YS2008-FRAT-neutral,YS2008,neutral,innocent,no_harm,0.6756,1
acceptable7,YS2008-FUMIGATION-accidental,YS2008,accidental,innocent,harm,0.8048,1
acceptable7,YS2008-FUMIGATION-attempted,YS2008,attempted,guilty,no_harm,0.6983,1
acceptable7,YS2008-FUMIGATION-intentional,YS2008,intentional,guilty,harm,0.8053,1
acceptable7,YS2008-FUMIGATION-neutral,YS2008,neutral,innocent,no_harm,0.7062,1
acceptable7,YS2008-HAM-accidental,YS2008,accidental,innocent,harm,0.7867,1
acceptable7,YS2008-HAM-attempted,YS2008,attempted,guilty,no_harm,0.7244,1
acceptable7,YS2008-HAM-intentional,YS2008,intentional,guilty,harm,0.781,1
acceptable7,YS2008-HAM-neutral,YS2008,neutral,innocent,no_harm,0.7059,1
acceptable7,YS2008-HARNESS-accidental,YS2008,accidental,innocent,harm,0.8198,1
acceptable7,YS2008-HARNESS-attempted,YS2008,attempted,guilty,no_harm,0.7451,1
acceptable7,YS2008-HARNESS-intentional,YS2008,intentional,guilty,harm,0.7852,1
acceptable7,YS2008-HARNESS-neutral,YS2008,neutral,innocent,no_harm,0.7227,1
acceptable7,YS2008-HUNT-accidental,YS2008,accidental,innocent,harm,0.7619,1
acceptable7,YS2008-HUNT-attempted,YS2008,attempted,guilty,no_harm,0.6946,1
acceptable7,YS2008-HUNT-intentional,YS2008,intentional,guilty,harm,0.7324,1
acceptable7,YS2008-HUNT-neutral,YS2008,neutral,innocent,no_harm,0.7453,1
acceptable7,YS2008-IGLOO-accidental,YS2008,accidental,innocent,harm,0.7348,1
acceptable7,YS2008-IGLOO-attempted,YS2008,attempted,guilty,no_harm,0.6771,1
acceptable7,YS2008-IGLOO-intentional,YS2008,intentional,guilty,harm,0.7289,1
acceptable7,YS2008-IGLOO-neutral,YS2008,neutral,innocent,no_harm,0.6724,1
acceptable7,YS2008-IRON-accidental,YS2008,accidental,innocent,harm,0.777,1
acceptable7,YS2008-IRON-attempted,YS2008,attempted,guilty,no_harm,0.6603,1
acceptable7,YS2008-IRON-intentional,YS2008,intentional,guilty,harm,0.7419,1
acceptable7,YS2008-IRON-neutral,YS2008,neutral,innocent,no_harm,0.6915,1
acceptable7,YS2008-JELLYFISH-accidental,YS2008,accidental,innocent,harm,0.8406,1
acceptable7,YS2008-JELLYFISH-attempted,YS2008,attempted,guilty,no_harm,0.7354,1
acceptable7,YS2008-JELLYFISH-intentional,YS2008,intentional,guilty,harm,0.8257,1
acceptable7,YS2008-JELLYFISH-neutral,YS2008,neutral,innocent,no_harm,0.7058,1
acceptable7,YS2008-LAB-accidental,YS2008,accidental,innocent,harm,0.7562,1
acceptable7,YS2008-LAB-attempted,YS2008,attempted,guilty,no_harm,0.6398,1
acceptable7,YS2008-LAB-intentional,YS2008,intentional,guilty,harm,0.7345,1
acceptable7,YS2008-LAB-neutral,YS2008,neutral,innocent,no_harm,0.6134,1
acceptable7,YS2008-LAPTOP-accidental,YS2008,accidental,innocent,harm,0.8154,1
acceptable7,YS2008-LAPTOP-attempted,YS2008,attempted,guilty,no_harm,0.7388,1
acceptable7,YS2008-LAPTOP-intentional,YS2008,intentional,guilty,harm,0.7872,1
acceptable7,YS2008-LAPTOP-neutral,YS2008,neutral,innocent,no_harm,0.7547,1
acceptable7,YS2008-LATEX-accidental,YS2008,accidental,innocent,harm,0.7727,1
acceptable7,YS2008-LATEX-attempted,YS2008,attempted,guilty,no_harm,0.7314,1
acceptable7,YS2008-LATEX-intentional,YS2008,intentional,guilty,harm,0.7173,1
acceptable7,YS2008-LATEX-neutral,YS2008,neutral,innocent,no_harm,0.6853,1
acceptable7,YS2008-LOGAN AIRPORT-accidental,YS2008,accidental,innocent,harm,0.7289,1
acceptable7,YS2008-LOGAN AIRPORT-attempted,YS2008,attempted,guilty,no_harm,0.6741,1
acceptable7,YS2008-LOGAN AIRPORT-intentional,YS2008,intentional,guilty,harm,0.7116,1
acceptable7,YS2008-LOGAN AIRPORT-neutral,YS2008,neutral,innocent,no_harm,0.6683,1
acceptable7,YS2008-MALARIA POND-accidental,YS2008,accidental,innocent,harm,0.7526,1
acceptable7,YS2008-MALARIA POND-attempted,YS2008,attempted,guilty,no_harm,0.688,1
acceptable7,YS2008-MALARIA POND-intentional,YS2008,intentional,guilty,harm,0.7386,1
acceptable7,YS2008-MALARIA POND-neutral,YS2008,neutral,innocent,no_harm,0.6545,1
acceptable7,YS2008-MEATLOAF-accidental,YS2008,accidental,innocent,harm,0.7888,1
acceptable7,YS2008-MEATLOAF-attempted,YS2008,attempted,guilty,no_harm,0.6338,1
acceptable7,YS2008-MEATLOAF-intentional,YS2008,intentional,guilty,harm,0.7683,1
