layer,target,cv_acc,chance
0,intent,0.5001149425287357,0.5
0,outcome,0.6004597701149426,0.5167785234899329
1,intent,0.6441379310344828,0.5
1,outcome,0.8522988505747126,0.5167785234899329
2,intent,0.6375862068965518,0.5
2,outcome,0.9696551724137932,0.5167785234899329
3,intent,0.6410344827586206,0.5
3,outcome,0.9866666666666667,0.5167785234899329
4,intent,0.6611494252873563,0.5
4,outcome,0.9833333333333334,0.5167785234899329
5,intent,0.6609195402298852,0.5
5,outcome,0.9766666666666668,0.5167785234899329
6,intent,0.654367816091954,0.5
6,outcome,0.99,0.5167785234899329
7,intent,0.6913793103448276,0.5
7,outcome,0.9866666666666667,0.5167785234899329
8,intent,0.6945977011494253,0.5
8,outcome,0.9866666666666667,0.5167785234899329
9,intent,0.684367816091954,0.5
9,outcome,0.9933333333333334,0.5167785234899329
10,intent,0.6978160919540229,0.5
10,outcome,0.9966666666666667,0.5167785234899329
11,intent,0.7043678160919541,0.5
11,outcome,0.9933333333333334,0.5167785234899329
12,intent,0.6909195402298851,0.5
12,outcome,0.9966666666666667,0.5167785234899329
13,intent,0.7180459770114942,0.5
13,outcome,0.9966666666666667,0.5167785234899329
14,intent,0.7648275862068965,0.5
14,outcome,1.0,0.5167785234899329
15,intent,0.7345977011494254,0.5
15,outcome,0.9966666666666667,0.5167785234899329
16,intent,0.7483908045977012,0.5
16,outcome,0.9966666666666667,0.5167785234899329
17,intent,0.7583908045977011,0.5
17,outcome,1.0,0.5167785234899329
18,intent,0.7718390804597701,0.5
18,outcome,0.9966666666666667,0.5167785234899329
19,intent,0.7518390804597701,0.5
19,outcome,0.9966666666666667,0.5167785234899329
20,intent,0.7682758620689656,0.5
20,outcome,0.9966666666666667,0.5167785234899329
21,intent,0.7649425287356323,0.5
21,outcome,0.9966666666666667,0.5167785234899329
22,intent,0.7651724137931034,0.5
22,outcome,0.9966666666666667,0.5167785234899329
23,intent,0.7582758620689655,0.5
23,outcome,0.9966666666666667,0.5167785234899329
24,intent,0.7713793103448275,0.5
24,outcome,0.9966666666666667,0.5167785234899329
25,intent,0.7380459770114942,0.5
25,outcome,0.9966666666666667,0.5167785234899329
26,intent,0.761264367816092,0.5
26,outcome,0.9966666666666667,0.5167785234899329
27,intent,0.7583908045977011,0.5
27,outcome,0.9966666666666667,0.5167785234899329
28,intent,0.7448275862068965,0.5
28,outcome,0.9966666666666667,0.5167785234899329
29,intent,0.7414942528735632,0.5
29,outcome,0.9966666666666667,0.5167785234899329
30,intent,0.7514942528735632,0.5
30,outcome,0.9966666666666667,0.5167785234899329
31,intent,0.7479310344827585,0.5
31,outcome,0.9966666666666667,0.5167785234899329
32,intent,0.7480459770114942,0.5
32,outcome,0.9966666666666667,0.5167785234899329
