layer,target,cv_acc,chance
0,intent,0.7616091954022988,0.5
0,outcome,0.9026436781609195,0.5167785234899329
1,intent,0.7278160919540231,0.5
1,outcome,0.9322988505747126,0.5167785234899329
2,intent,0.6973563218390806,0.5
2,outcome,0.8724137931034482,0.5167785234899329
3,intent,0.7416091954022989,0.5
3,outcome,0.8925287356321838,0.5167785234899329
4,intent,0.7517241379310345,0.5
4,outcome,0.899425287356322,0.5167785234899329
5,intent,0.7450574712643678,0.5
5,outcome,0.9026436781609195,0.5167785234899329
6,intent,0.7586206896551724,0.5
6,outcome,0.8927586206896552,0.5167785234899329
7,intent,0.7719540229885058,0.5
7,outcome,0.8926436781609196,0.5167785234899329
8,intent,0.7311494252873564,0.5
8,outcome,0.9194252873563219,0.5167785234899329
9,intent,0.7418390804597702,0.5
9,outcome,0.9394252873563218,0.5167785234899329
10,intent,0.7682758620689656,0.5
10,outcome,0.9529885057471263,0.5167785234899329
11,intent,0.7716091954022989,0.5
11,outcome,0.9597701149425287,0.5167785234899329
12,intent,0.7678160919540231,0.5
12,outcome,0.9563218390804596,0.5167785234899329
13,intent,0.7713793103448277,0.5
13,outcome,0.9629885057471265,0.5167785234899329
14,intent,0.8217241379310345,0.5
14,outcome,0.9528735632183908,0.5167785234899329
15,intent,0.8217241379310345,0.5
15,outcome,0.9598850574712643,0.5167785234899329
16,intent,0.824712643678161,0.5
16,outcome,0.9733333333333334,0.5167785234899329
17,intent,0.8417241379310344,0.5
17,outcome,0.9632183908045976,0.5167785234899329
18,intent,0.8555172413793104,0.5
18,outcome,0.9595402298850576,0.5167785234899329
19,intent,0.8219540229885058,0.5
19,outcome,0.9662068965517243,0.5167785234899329
20,intent,0.8114942528735632,0.5
20,outcome,0.9697701149425288,0.5167785234899329
21,intent,0.7780459770114942,0.5
21,outcome,0.9362068965517241,0.5167785234899329
22,intent,0.7481609195402299,0.5
22,outcome,0.9494252873563218,0.5167785234899329
23,intent,0.7513793103448275,0.5
23,outcome,0.9362068965517242,0.5167785234899329
24,intent,0.741264367816092,0.5
24,outcome,0.9260919540229885,0.5167785234899329
25,intent,0.7514942528735632,0.5
25,outcome,0.9159770114942528,0.5167785234899329
26,intent,0.7144827586206897,0.5
26,outcome,0.9127586206896552,0.5167785234899329
27,intent,0.7347126436781608,0.5
27,outcome,0.9026436781609195,0.5167785234899329
28,intent,0.7175862068965518,0.5
28,outcome,0.9024137931034483,0.5167785234899329
