layer,target,cv_acc,chance
0,intent,0.5001149425287357,0.5
0,outcome,0.6005747126436782,0.5167785234899329
1,intent,0.6409195402298851,0.5
1,outcome,0.8957471264367817,0.5167785234899329
2,intent,0.6305747126436783,0.5
2,outcome,0.96,0.5167785234899329
3,intent,0.6405747126436782,0.5
3,outcome,0.9866666666666667,0.5167785234899329
4,intent,0.6711494252873563,0.5
4,outcome,0.9866666666666667,0.5167785234899329
5,intent,0.6204597701149426,0.5
5,outcome,0.9866666666666667,0.5167785234899329
6,intent,0.6341379310344828,0.5
6,outcome,0.9766666666666666,0.5167785234899329
7,intent,0.6071264367816093,0.5
7,outcome,0.9833333333333334,0.5167785234899329
8,intent,0.6542528735632184,0.5
8,outcome,0.9733333333333334,0.5167785234899329
9,intent,0.6443678160919539,0.5
9,outcome,0.9866666666666667,0.5167785234899329
10,intent,0.6443678160919539,0.5
10,outcome,0.9866666666666667,0.5167785234899329
11,intent,0.674367816091954,0.5
11,outcome,0.9933333333333334,0.5167785234899329
12,intent,0.6577011494252873,0.5
12,outcome,0.9933333333333334,0.5167785234899329
13,intent,0.6981609195402299,0.5
13,outcome,0.99,0.5167785234899329
14,intent,0.6745977011494253,0.5
14,outcome,0.9933333333333334,0.5167785234899329
15,intent,0.6981609195402299,0.5
15,outcome,0.9966666666666667,0.5167785234899329
16,intent,0.7010344827586206,0.5
16,outcome,1.0,0.5167785234899329
17,intent,0.7079310344827586,0.5
17,outcome,1.0,0.5167785234899329
18,intent,0.7049425287356321,0.5
18,outcome,0.9933333333333334,0.5167785234899329
19,intent,0.6775862068965518,0.5
19,outcome,0.9933333333333334,0.5167785234899329
20,intent,0.7013793103448276,0.5
20,outcome,0.9933333333333334,0.5167785234899329
21,intent,0.6844827586206896,0.5
21,outcome,0.99,0.5167785234899329
22,intent,0.677816091954023,0.5
22,outcome,1.0,0.5167785234899329
23,intent,0.6916091954022988,0.5
23,outcome,0.9966666666666667,0.5167785234899329
24,intent,0.6645977011494253,0.5
24,outcome,0.9833333333333334,0.5167785234899329
25,intent,0.6542528735632184,0.5
25,outcome,0.9933333333333334,0.5167785234899329
26,intent,0.6509195402298851,0.5
26,outcome,0.9933333333333334,0.5167785234899329
27,intent,0.677816091954023,0.5
27,outcome,0.9966666666666667,0.5167785234899329
28,intent,0.667816091954023,0.5
28,outcome,0.9766666666666668,0.5167785234899329
