layer,target,cv_acc,chance
0,intent,0.5231829573934836,0.501779359430605
0,outcome,0.49824561403508766,0.501779359430605
1,intent,0.6297619047619047,0.501779359430605
1,outcome,0.53765664160401,0.501779359430605
2,intent,0.6902882205513785,0.501779359430605
2,outcome,0.6085213032581455,0.501779359430605
3,intent,0.5904135338345864,0.501779359430605
3,outcome,0.5906641604010024,0.501779359430605
4,intent,0.693671679197995,0.501779359430605
4,outcome,0.6156015037593985,0.501779359430605
5,intent,0.7328320802005013,0.501779359430605
5,outcome,0.6547619047619048,0.501779359430605
6,intent,0.9,0.501779359430605
6,outcome,0.6294486215538846,0.501779359430605
7,intent,0.925,0.501779359430605
7,outcome,0.743859649122807,0.501779359430605
8,intent,0.9285714285714286,0.501779359430605
8,outcome,0.7543233082706767,0.501779359430605
9,intent,0.9464285714285714,0.501779359430605
9,outcome,0.8044486215538846,0.501779359430605
10,intent,0.9535714285714285,0.501779359430605
10,outcome,0.8077067669172932,0.501779359430605
11,intent,0.975,0.501779359430605
11,outcome,0.8184837092731829,0.501779359430605
12,intent,0.9608395989974937,0.501779359430605
12,outcome,0.8718045112781955,0.501779359430605
13,intent,0.9536967418546366,0.501779359430605
13,outcome,0.8469298245614034,0.501779359430605
14,intent,0.9679824561403508,0.501779359430605
14,outcome,0.8361528822055136,0.501779359430605
15,intent,0.9679824561403508,0.501779359430605
15,outcome,0.8613408521303259,0.501779359430605
16,intent,0.9822681704260651,0.501779359430605
16,outcome,0.8542606516290727,0.501779359430605
17,intent,0.9822681704260651,0.501779359430605
17,outcome,0.8753759398496241,0.501779359430605
18,intent,0.975,0.501779359430605
18,outcome,0.8505012531328321,0.501779359430605
19,intent,0.9715538847117795,0.501779359430605
19,outcome,0.8077067669172932,0.501779359430605
20,intent,0.9715538847117795,0.501779359430605
20,outcome,0.7899122807017545,0.501779359430605
21,intent,0.9715538847117795,0.501779359430605
21,outcome,0.7969924812030075,0.501779359430605
22,intent,0.9715538847117795,0.501779359430605
22,outcome,0.7686090225563911,0.501779359430605
23,intent,0.9786967418546366,0.501779359430605
23,outcome,0.7722431077694235,0.501779359430605
24,intent,0.9857142857142855,0.501779359430605
24,outcome,0.7545112781954888,0.501779359430605
25,intent,0.9857142857142855,0.501779359430605
25,outcome,0.7758771929824562,0.501779359430605
26,intent,0.9785714285714284,0.501779359430605
26,outcome,0.7827067669172934,0.501779359430605
27,intent,0.9785714285714284,0.501779359430605
27,outcome,0.7936090225563911,0.501779359430605
28,intent,0.9678571428571429,0.501779359430605
28,outcome,0.7862781954887218,0.501779359430605
29,intent,0.9535714285714285,0.501779359430605
29,outcome,0.7828320802005011,0.501779359430605
30,intent,0.9678571428571429,0.501779359430605
30,outcome,0.7825814536340852,0.501779359430605
31,intent,0.9678571428571429,0.501779359430605
31,outcome,0.7967418546365914,0.501779359430605
32,intent,0.9678571428571429,0.501779359430605
32,outcome,0.7929197994987469,0.501779359430605
