layer,target,cv_acc,chance
0,intent,0.5231829573934836,0.501779359430605
0,outcome,0.49824561403508766,0.501779359430605
1,intent,0.6013784461152882,0.501779359430605
1,outcome,0.5657268170426064,0.501779359430605
2,intent,0.7115288220551378,0.501779359430605
2,outcome,0.5761904761904761,0.501779359430605
3,intent,0.7291979949874687,0.501779359430605
3,outcome,0.5835839598997493,0.501779359430605
4,intent,0.6901629072681704,0.501779359430605
4,outcome,0.6045112781954887,0.501779359430605
5,intent,0.6794486215538847,0.501779359430605
5,outcome,0.5903508771929824,0.501779359430605
6,intent,0.6476817042606516,0.501779359430605
6,outcome,0.5904135338345865,0.501779359430605
7,intent,0.6652255639097744,0.501779359430605
7,outcome,0.6013784461152882,0.501779359430605
8,intent,0.8326441102756892,0.501779359430605
8,outcome,0.6120927318295739,0.501779359430605
9,intent,0.8148496240601503,0.501779359430605
9,outcome,0.6479949874686717,0.501779359430605
10,intent,0.8575187969924812,0.501779359430605
10,outcome,0.6764411027568922,0.501779359430605
11,intent,0.9321428571428572,0.501779359430605
11,outcome,0.7402882205513786,0.501779359430605
12,intent,0.9321428571428572,0.501779359430605
12,outcome,0.6976190476190476,0.501779359430605
13,intent,0.9285714285714286,0.501779359430605
13,outcome,0.7260025062656641,0.501779359430605
14,intent,0.9571428571428571,0.501779359430605
14,outcome,0.7897869674185465,0.501779359430605
15,intent,0.95,0.501779359430605
15,outcome,0.7576441102756893,0.501779359430605
16,intent,0.9428571428571428,0.501779359430605
16,outcome,0.7615914786967418,0.501779359430605
17,intent,0.9321428571428572,0.501779359430605
17,outcome,0.7792606516290727,0.501779359430605
18,intent,0.9357142857142857,0.501779359430605
18,outcome,0.7473684210526315,0.501779359430605
19,intent,0.9285714285714286,0.501779359430605
19,outcome,0.7043233082706767,0.501779359430605
20,intent,0.9178571428571429,0.501779359430605
20,outcome,0.6904135338345865,0.501779359430605
21,intent,0.9178571428571429,0.501779359430605
21,outcome,0.7190476190476189,0.501779359430605
22,intent,0.9035714285714285,0.501779359430605
22,outcome,0.6653508771929824,0.501779359430605
23,intent,0.875062656641604,0.501779359430605
23,outcome,0.6904135338345865,0.501779359430605
24,intent,0.8680451127819548,0.501779359430605
24,outcome,0.6973684210526315,0.501779359430605
25,intent,0.8538847117794486,0.501779359430605
25,outcome,0.7152255639097745,0.501779359430605
26,intent,0.8077067669172932,0.501779359430605
26,outcome,0.7010651629072682,0.501779359430605
27,intent,0.8216791979949875,0.501779359430605
27,outcome,0.6690476190476191,0.501779359430605
28,intent,0.8040100250626567,0.501779359430605
28,outcome,0.6866541353383459,0.501779359430605
