layer,target,cv_acc,chance
0,intent,0.5017543859649123,0.501779359430605
0,outcome,0.5017543859649123,0.501779359430605
1,intent,0.5802005012531328,0.501779359430605
1,outcome,0.512531328320802,0.501779359430605
2,intent,0.593922305764411,0.501779359430605
2,outcome,0.5409774436090226,0.501779359430605
3,intent,0.5482456140350876,0.501779359430605
3,outcome,0.5516290726817042,0.501779359430605
4,intent,0.5838345864661655,0.501779359430605
4,outcome,0.5621553884711779,0.501779359430605
5,intent,0.5978070175438597,0.501779359430605
5,outcome,0.5405388471177945,0.501779359430605
6,intent,0.5909774436090226,0.501779359430605
6,outcome,0.643796992481203,0.501779359430605
7,intent,0.5942982456140351,0.501779359430605
7,outcome,0.562218045112782,0.501779359430605
8,intent,0.569423558897243,0.501779359430605
8,outcome,0.5870927318295739,0.501779359430605
9,intent,0.5694862155388472,0.501779359430605
9,outcome,0.5767543859649122,0.501779359430605
10,intent,0.5870300751879699,0.501779359430605
10,outcome,0.5978070175438596,0.501779359430605
11,intent,0.6582080200501254,0.501779359430605
11,outcome,0.6298245614035087,0.501779359430605
12,intent,0.6473684210526316,0.501779359430605
12,outcome,0.6225563909774436,0.501779359430605
13,intent,0.6296992481203008,0.501779359430605
13,outcome,0.587468671679198,0.501779359430605
14,intent,0.6084586466165414,0.501779359430605
14,outcome,0.6194235588972431,0.501779359430605
15,intent,0.6473684210526315,0.501779359430605
15,outcome,0.7048872180451127,0.501779359430605
16,intent,0.6154761904761905,0.501779359430605
16,outcome,0.6656641604010025,0.501779359430605
17,intent,0.5906015037593986,0.501779359430605
17,outcome,0.6156641604010025,0.501779359430605
18,intent,0.6085839598997493,0.501779359430605
18,outcome,0.5766290726817042,0.501779359430605
19,intent,0.5911027568922306,0.501779359430605
19,outcome,0.562218045112782,0.501779359430605
20,intent,0.6013784461152882,0.501779359430605
20,outcome,0.5588972431077694,0.501779359430605
21,intent,0.5765037593984962,0.501779359430605
21,outcome,0.6051378446115288,0.501779359430605
22,intent,0.5978696741854637,0.501779359430605
22,outcome,0.5587719298245613,0.501779359430605
23,intent,0.6085839598997493,0.501779359430605
23,outcome,0.5692982456140351,0.501779359430605
24,intent,0.5553258145363408,0.501779359430605
24,outcome,0.6050125313283208,0.501779359430605
