layer,target,cv_acc,chance
0,intent,0.5231829573934836,0.501779359430605
0,outcome,0.49824561403508766,0.501779359430605
1,intent,0.644172932330827,0.501779359430605
1,outcome,0.512406015037594,0.501779359430605
2,intent,0.5978070175438596,0.501779359430605
2,outcome,0.5588345864661655,0.501779359430605
3,intent,0.5904135338345865,0.501779359430605
3,outcome,0.5945488721804512,0.501779359430605
4,intent,0.5299498746867167,0.501779359430605
4,outcome,0.5692982456140351,0.501779359430605
5,intent,0.6969924812030075,0.501779359430605
5,outcome,0.5479949874686717,0.501779359430605
6,intent,0.6260651629072681,0.501779359430605
6,outcome,0.6614661654135338,0.501779359430605
7,intent,0.637155388471178,0.501779359430605
7,outcome,0.6192355889724311,0.501779359430605
8,intent,0.7862781954887217,0.501779359430605
8,outcome,0.6334586466165414,0.501779359430605
9,intent,0.793734335839599,0.501779359430605
9,outcome,0.6365914786967419,0.501779359430605
10,intent,0.8681077694235588,0.501779359430605
10,outcome,0.6012531328320803,0.501779359430605
11,intent,0.900250626566416,0.501779359430605
11,outcome,0.6971177944862156,0.501779359430605
12,intent,0.9002506265664161,0.501779359430605
12,outcome,0.7578320802005013,0.501779359430605
13,intent,0.9109649122807018,0.501779359430605
13,outcome,0.7046992481203007,0.501779359430605
14,intent,0.9073934837092731,0.501779359430605
14,outcome,0.7042606516290727,0.501779359430605
15,intent,0.9036967418546367,0.501779359430605
15,outcome,0.7367794486215539,0.501779359430605
16,intent,0.9002506265664161,0.501779359430605
16,outcome,0.7189223057644111,0.501779359430605
17,intent,0.8859022556390977,0.501779359430605
17,outcome,0.6619674185463659,0.501779359430605
18,intent,0.8716165413533835,0.501779359430605
18,outcome,0.6260651629072681,0.501779359430605
19,intent,0.8430451127819548,0.501779359430605
19,outcome,0.6902255639097744,0.501779359430605
20,intent,0.8538847117794486,0.501779359430605
20,outcome,0.6619047619047619,0.501779359430605
21,intent,0.8324561403508772,0.501779359430605
21,outcome,0.7260651629072682,0.501779359430605
22,intent,0.786591478696742,0.501779359430605
22,outcome,0.6511278195488723,0.501779359430605
23,intent,0.7403508771929825,0.501779359430605
23,outcome,0.6548245614035089,0.501779359430605
24,intent,0.6583333333333333,0.501779359430605
24,outcome,0.6048245614035088,0.501779359430605
