layer,target,cv_acc,chance
0,intent,0.5017543859649123,0.501779359430605
0,outcome,0.5017543859649123,0.501779359430605
1,intent,0.569047619047619,0.501779359430605
1,outcome,0.569423558897243,0.501779359430605
2,intent,0.5870927318295739,0.501779359430605
2,outcome,0.5800125313283208,0.501779359430605
3,intent,0.5834586466165413,0.501779359430605
3,outcome,0.5552005012531328,0.501779359430605
4,intent,0.636842105263158,0.501779359430605
4,outcome,0.5838345864661655,0.501779359430605
5,intent,0.6970551378446114,0.501779359430605
5,outcome,0.6048245614035088,0.501779359430605
6,intent,0.7718045112781955,0.501779359430605
6,outcome,0.6296992481203008,0.501779359430605
7,intent,0.693671679197995,0.501779359430605
7,outcome,0.5980576441102757,0.501779359430605
8,intent,0.6901629072681704,0.501779359430605
8,outcome,0.6406015037593984,0.501779359430605
9,intent,0.693609022556391,0.501779359430605
9,outcome,0.6581453634085214,0.501779359430605
10,intent,0.6688596491228072,0.501779359430605
10,outcome,0.6582706766917293,0.501779359430605
11,intent,0.693984962406015,0.501779359430605
11,outcome,0.6261278195488723,0.501779359430605
12,intent,0.7545112781954887,0.501779359430605
12,outcome,0.6974937343358396,0.501779359430605
13,intent,0.7506265664160401,0.501779359430605
13,outcome,0.68671679197995,0.501779359430605
14,intent,0.8074561403508772,0.501779359430605
14,outcome,0.6760025062656642,0.501779359430605
15,intent,0.8823934837092733,0.501779359430605
15,outcome,0.6865288220551378,0.501779359430605
16,intent,0.9036340852130327,0.501779359430605
16,outcome,0.6974937343358396,0.501779359430605
17,intent,0.9002506265664161,0.501779359430605
17,outcome,0.7078947368421054,0.501779359430605
18,intent,0.900062656641604,0.501779359430605
18,outcome,0.7044486215538847,0.501779359430605
19,intent,0.8716165413533835,0.501779359430605
19,outcome,0.743421052631579,0.501779359430605
20,intent,0.8324561403508772,0.501779359430605
20,outcome,0.7012531328320801,0.501779359430605
21,intent,0.8182957393483707,0.501779359430605
21,outcome,0.7150375939849625,0.501779359430605
22,intent,0.8254385964912281,0.501779359430605
22,outcome,0.7399749373433584,0.501779359430605
23,intent,0.7827694235588972,0.501779359430605
23,outcome,0.7043859649122807,0.501779359430605
24,intent,0.7756265664160401,0.501779359430605
24,outcome,0.7223057644110275,0.501779359430605
25,intent,0.8111528822055136,0.501779359430605
25,outcome,0.7114661654135338,0.501779359430605
26,intent,0.800563909774436,0.501779359430605
26,outcome,0.7151002506265665,0.501779359430605
27,intent,0.7541353383458647,0.501779359430605
27,outcome,0.6939223057644109,0.501779359430605
28,intent,0.7467418546365915,0.501779359430605
28,outcome,0.6475563909774437,0.501779359430605
