layer,target,cv_acc,chance
0,intent,0.5017543859649123,0.501779359430605
0,outcome,0.5017543859649123,0.501779359430605
1,intent,0.5656641604010024,0.501779359430605
1,outcome,0.5159774436090225,0.501779359430605
2,intent,0.5907268170426064,0.501779359430605
2,outcome,0.5552631578947368,0.501779359430605
3,intent,0.5589598997493734,0.501779359430605
3,outcome,0.5231829573934836,0.501779359430605
4,intent,0.5233709273182957,0.501779359430605
4,outcome,0.5513157894736842,0.501779359430605
5,intent,0.6015037593984963,0.501779359430605
5,outcome,0.6223057644110276,0.501779359430605
6,intent,0.5767543859649124,0.501779359430605
6,outcome,0.6011278195488721,0.501779359430605
7,intent,0.5659147869674186,0.501779359430605
7,outcome,0.5941102756892229,0.501779359430605
8,intent,0.5835839598997493,0.501779359430605
8,outcome,0.6011904761904763,0.501779359430605
9,intent,0.5944862155388471,0.501779359430605
9,outcome,0.5979323308270676,0.501779359430605
10,intent,0.5974937343358396,0.501779359430605
10,outcome,0.5943609022556391,0.501779359430605
11,intent,0.6545112781954888,0.501779359430605
11,outcome,0.6260651629072681,0.501779359430605
12,intent,0.6577694235588972,0.501779359430605
12,outcome,0.6294486215538847,0.501779359430605
13,intent,0.7005012531328321,0.501779359430605
13,outcome,0.6226190476190476,0.501779359430605
14,intent,0.593859649122807,0.501779359430605
14,outcome,0.5729323308270677,0.501779359430605
15,intent,0.6969298245614034,0.501779359430605
15,outcome,0.6407894736842106,0.501779359430605
16,intent,0.6222431077694235,0.501779359430605
16,outcome,0.6405388471177945,0.501779359430605
17,intent,0.6437343358395989,0.501779359430605
17,outcome,0.6332706766917293,0.501779359430605
18,intent,0.5837092731829575,0.501779359430605
18,outcome,0.58734335839599,0.501779359430605
19,intent,0.5941102756892229,0.501779359430605
19,outcome,0.5731829573934837,0.501779359430605
20,intent,0.6228696741854637,0.501779359430605
20,outcome,0.5337719298245613,0.501779359430605
21,intent,0.6048872180451128,0.501779359430605
21,outcome,0.5728070175438597,0.501779359430605
22,intent,0.6295112781954887,0.501779359430605
22,outcome,0.562155388471178,0.501779359430605
23,intent,0.5942355889724311,0.501779359430605
23,outcome,0.5906015037593985,0.501779359430605
24,intent,0.5588972431077694,0.501779359430605
24,outcome,0.593859649122807,0.501779359430605
