template,story_id,source,condition,intent_label,outcome_label,mean_norm_blame,n
acceptable7,YS2008-ALARM-accidental,YS2008,accidental,innocent,harm,0.184,1
acceptable7,YS2008-ALARM-attempted,YS2008,attempted,guilty,no_harm,0.1434,1
acceptable7,YS2008-ALARM-intentional,YS2008,intentional,guilty,harm,0.1754,1
acceptable7,YS2008-ALARM-neutral,YS2008,neutral,innocent,no_harm,0.1581,1
acceptable7,YS2008-ASTHMA-accidental,YS2008,accidental,innocent,harm,0.25,1
acceptable7,YS2008-ASTHMA-attempted,YS2008,attempted,guilty,no_harm,0.2158,1
acceptable7,YS2008-ASTHMA-intentional,YS2008,intentional,guilty,harm,0.2172,1
acceptable7,YS2008-ASTHMA-neutral,YS2008,neutral,innocent,no_harm,0.205,1
acceptable7,YS2008-BAR-accidental,YS2008,accidental,innocent,harm,0.2184,1
acceptable7,YS2008-BAR-attempted,YS2008,attempted,guilty,no_harm,0.2096,1
acceptable7,YS2008-BAR-intentional,YS2008,intentional,guilty,harm,0.2053,1
acceptable7,YS2008-BAR-neutral,YS2008,neutral,innocent,no_harm,0.2078,1
acceptable7,YS2008-BIKE-accidental,YS2008,accidental,innocent,harm,0.2008,1
acceptable7,YS2008-BIKE-attempted,YS2008,attempted,guilty,no_harm,0.1794,1
acceptable7,YS2008-BIKE-intentional,YS2008,intentional,guilty,harm,0.1956,1
acceptable7,YS2008-BIKE-neutral,YS2008,neutral,innocent,no_harm,0.179,1
acceptable7,YS2008-BOUNCY BALL-accidental,YS2008,accidental,innocent,harm,0.1522,1
acceptable7,YS2008-BOUNCY BALL-attempted,YS2008,attempted,guilty,no_harm,0.1526,1
acceptable7,YS2008-BOUNCY BALL-intentional,YS2008,intentional,guilty,harm,0.1406,1
acceptable7,YS2008-BOUNCY BALL-neutral,YS2008,neutral,innocent,no_harm,0.1419,1
acceptable7,YS2008-BRIDGE-accidental,YS2008,accidental,innocent,harm,0.3089,1
acceptable7,YS2008-BRIDGE-attempted,YS2008,attempted,guilty,no_harm,0.3038,1
acceptable7,YS2008-BRIDGE-intentional,YS2008,intentional,guilty,harm,0.323,1
acceptable7,YS2008-BRIDGE-neutral,YS2008,neutral,innocent,no_harm,0.3142,1
acceptable7,YS2008-CAYO-accidental,YS2008,accidental,innocent,harm,0.2161,1
acceptable7,YS2008-CAYO-attempted,YS2008,attempted,guilty,no_harm,0.1755,1
acceptable7,YS2008-CAYO-intentional,YS2008,intentional,guilty,harm,0.2114,1
acceptable7,YS2008-CAYO-neutral,YS2008,neutral,innocent,no_harm,0.1797,1
acceptable7,YS2008-CHAIRLIFT-accidental,YS2008,accidental,innocent,harm,0.2215,1
acceptable7,YS2008-CHAIRLIFT-attempted,YS2008,attempted,guilty,no_harm,0.2165,1
acceptable7,YS2008-CHAIRLIFT-intentional,YS2008,intentional,guilty,harm,0.2184,1
acceptable7,YS2008-CHAIRLIFT-neutral,YS2008,neutral,innocent,no_harm,0.192,1
acceptable7,YS2008-COFFEE-accidental,YS2008,accidental,innocent,harm,0.2287,1
acceptable7,YS2008-COFFEE-attempted,YS2008,attempted,guilty,no_harm,0.2237,1
acceptable7,YS2008-COFFEE-intentional,YS2008,intentional,guilty,harm,0.2311,1
acceptable7,YS2008-COFFEE-neutral,YS2008,neutral,innocent,no_harm,0.2224,1
acceptable7,YS2008-CPR-accidental,YS2008,accidental,innocent,harm,0.2108,1
acceptable7,YS2008-CPR-attempted,YS2008,attempted,guilty,no_harm,0.2255,1
acceptable7,YS2008-CPR-intentional,YS2008,intentional,guilty,harm,0.2218,1
acceptable7,YS2008-CPR-neutral,YS2008,neutral,innocent,no_harm,0.2156,1
acceptable7,YS2008-FRAT-accidental,YS2008,accidental,innocent,harm,0.2124,1
